shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,numberfonttype,teamcolortertb,jerseynumbercolorterg,shortsnumbercolorprimb,jerseynamefonttype,jerseynamelayouttype,jerseynumbercolorterr,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,shortsnumberfonttype,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,teamkitid,teamcolorprimpercent,teamcolorsecpercent,year,teamtechid,isembargoed,hasadvertisingkit,dlc,teamcolortertpercent,shortstyle,jerseyfit
1,81,230,0,0,29,29,81,49,230,49,29,1,229,81,49,7,0,29,49,0,1,230,81,230,81,229,81,0,29,230,0,81,29,230,0,1,49,49,49,229,29,0,1,-1,0,0,1395,92,92,0,38,0,0,0,97,0,0
1,12,32,0,0,12,12,12,12,214,12,12,1,26,12,12,7,0,12,12,0,1,241,12,33,12,240,12,0,12,33,0,12,12,32,0,1,12,12,12,207,12,0,2,-1,0,0,1396,85,9,0,38,0,0,0,97,0,0
1,120,107,0,0,250,250,120,50,56,50,250,1,91,120,50,7,0,250,50,0,1,66,120,56,120,55,120,0,250,66,0,120,250,107,0,1,50,53,50,47,250,0,3,-1,0,0,1397,95,95,0,38,0,0,0,98,0,0
1,220,33,0,0,220,220,220,220,76,220,220,10,25,220,220,7,0,220,220,0,1,20,220,30,220,25,220,0,220,29,19,220,220,187,0,10,220,220,220,25,220,0,0,-1,0,0,1398,66,32,0,39,0,0,0,96,0,0
1,72,37,0,0,18,18,72,153,229,153,18,10,226,72,153,7,0,18,153,0,1,229,72,28,72,226,72,0,18,25,15,72,18,229,0,10,153,153,153,226,18,0,1,-1,0,0,1399,92,5,0,39,0,0,0,99,0,0
1,220,229,0,0,220,220,220,220,29,220,220,10,25,220,220,7,0,220,220,0,1,29,220,229,220,25,220,0,220,229,0,220,220,29,0,10,220,220,220,25,220,0,2,-1,0,0,1783,86,12,0,39,0,0,0,88,0,0
1,220,151,0,0,220,220,220,220,126,220,220,10,66,220,220,7,0,220,220,0,1,1,220,76,220,1,220,0,220,17,7,220,220,76,0,10,220,220,220,110,220,0,3,-1,0,0,5309,87,7,0,39,0,0,0,96,0,0
1,220,191,0,0,0,220,220,220,30,220,220,30,26,64,220,22,0,0,220,0,1,30,220,116,220,25,64,0,220,30,0,220,220,30,0,30,128,220,128,25,220,0,0,-1,0,0,1400,58,38,0,44,0,0,0,96,0,0
1,78,100,0,0,12,26,78,173,229,173,26,30,226,12,173,22,0,12,173,0,1,229,78,77,78,226,12,0,26,62,0,78,26,229,0,30,12,173,12,226,26,0,1,-1,0,0,1401,58,18,0,44,0,0,0,95,0,0
1,220,219,0,0,0,220,220,220,100,220,220,30,37,64,220,22,0,0,220,0,1,216,220,220,220,218,64,0,220,222,0,220,220,36,0,30,128,220,128,103,220,0,2,-1,0,0,1402,84,12,0,44,0,0,0,97,0,0
1,223,63,0,0,12,213,223,12,52,60,213,75,63,223,60,46,1,213,60,0,1,47,223,52,12,47,12,0,213,47,0,223,213,63,0,75,12,60,60,52,12,0,3,-1,0,0,1403,95,95,0,44,1,0,0,95,0,0
1,12,30,0,0,12,250,250,12,230,220,12,28,225,12,12,23,0,12,250,0,1,230,250,30,12,225,12,0,220,30,0,220,250,230,0,28,12,250,12,225,12,0,0,-1,0,0,1404,54,43,0,45,0,0,0,96,0,0
1,220,53,0,0,220,220,220,220,68,220,220,1,141,12,220,6,0,12,220,0,1,33,12,172,220,33,220,0,220,204,11,220,12,143,0,1,220,12,12,67,220,0,0,516,0,0,6109,86,13,1996,45,0,0,0,99,0,0
1,198,115,0,0,229,8,37,45,181,32,254,28,97,0,45,23,0,0,112,0,1,229,34,46,198,22,162,0,238,27,0,170,6,49,0,28,76,105,85,39,254,0,1,-1,0,0,1405,85,13,0,45,0,0,0,97,0,0
1,250,134,0,0,12,250,250,250,104,12,250,28,115,12,250,23,0,12,250,0,1,5,250,104,250,4,12,0,12,5,7,12,250,134,0,28,12,250,12,87,250,0,2,-1,0,0,1406,95,95,0,45,0,0,0,90,0,0
1,250,31,0,0,12,250,250,250,100,12,250,28,25,12,250,23,0,12,250,0,1,89,250,33,250,25,12,0,12,32,0,12,250,68,0,28,12,250,12,25,250,0,3,-1,0,0,1407,78,16,0,45,0,0,0,97,0,0
1,50,227,0,0,80,220,220,219,200,219,33,51,226,165,64,8,0,80,220,0,1,152,220,227,159,226,165,0,6,227,4,159,220,227,0,51,195,220,195,226,6,0,0,-1,0,0,1408,88,10,0,46,0,0,0,98,0,0
1,220,225,0,0,77,41,60,184,230,219,220,51,220,159,220,8,0,6,80,0,1,230,60,177,184,95,154,0,6,113,10,159,41,230,0,51,209,80,219,164,184,0,1,-1,0,0,1409,59,39,0,46,0,0,0,85,0,0
1,220,39,0,0,184,220,220,184,40,219,220,51,35,159,220,8,0,6,220,0,1,41,220,40,184,37,184,0,6,41,4,159,220,39,0,51,184,220,219,36,184,0,2,-1,0,0,1784,96,96,0,46,0,0,0,98,0,0
1,220,129,0,0,184,220,220,184,29,219,220,51,46,159,220,8,0,6,220,0,1,22,220,29,184,21,184,0,6,22,20,159,220,129,0,51,184,220,219,35,184,0,3,-1,0,0,3650,98,98,0,46,0,0,0,98,0,0
1,24,46,0,0,12,220,220,36,25,36,125,22,225,12,36,24,0,12,220,0,1,25,220,34,24,225,12,0,125,160,0,24,220,25,0,22,12,220,12,225,125,0,0,-1,0,0,1410,58,40,0,47,0,0,0,96,0,0
1,24,0,0,0,12,125,24,36,230,36,125,22,225,12,36,24,0,12,36,0,1,230,24,0,24,225,12,0,125,119,0,24,125,230,0,22,12,36,12,225,125,0,1,-1,0,0,1411,90,6,0,47,0,0,0,96,0,0
1,220,90,0,0,12,220,220,220,114,220,220,22,75,12,220,24,0,12,220,0,1,54,220,114,220,44,12,0,220,54,7,220,220,90,0,22,12,220,12,94,220,0,2,-1,0,0,1412,94,94,0,47,0,0,0,92,0,0
1,220,38,0,0,12,220,220,220,31,220,220,22,25,12,220,24,0,12,220,0,1,31,220,31,220,25,12,0,220,165,0,220,220,31,0,22,12,220,12,25,220,0,3,-1,0,0,1413,83,13,0,47,0,0,0,97,0,0
1,130,188,0,0,5,220,220,189,93,189,5,108,226,220,189,59,0,220,220,0,1,7,220,124,130,226,130,0,5,12,13,130,220,161,0,108,189,220,220,226,5,0,0,-1,0,0,651,80,14,0,48,0,0,0,99,0,1
1,153,68,0,0,229,0,153,55,219,219,0,108,57,153,219,59,0,0,219,0,1,222,153,219,225,225,225,0,0,222,13,153,0,68,0,108,55,219,219,223,229,0,1,-1,0,0,652,96,96,0,48,0,0,0,99,0,1
1,220,41,0,0,241,220,220,39,80,220,220,108,31,220,220,59,0,220,220,0,1,227,220,80,89,225,89,0,220,227,13,220,220,41,0,108,39,220,220,73,241,0,2,-1,0,0,4366,95,95,0,48,0,0,0,99,0,1
1,220,71,0,0,0,220,220,62,45,62,220,108,67,34,220,59,0,0,220,0,1,19,220,45,34,21,34,0,0,19,13,34,220,71,0,108,62,220,62,43,0,0,3,-1,0,0,4632,95,95,0,48,0,0,0,99,0,1
1,12,29,0,0,12,12,12,12,229,12,12,7,232,12,12,6,0,12,12,0,1,229,12,29,12,232,12,0,12,29,0,12,12,229,0,7,12,12,12,232,12,0,0,-1,0,0,1414,93,6,0,50,0,0,0,78,0,0
1,220,40,0,0,220,220,220,40,65,40,220,7,149,220,220,6,0,220,220,0,1,16,220,226,218,13,220,0,240,229,0,218,220,163,0,7,220,220,220,55,240,0,1,-1,0,0,1415,53,46,0,50,0,0,0,93,0,0
1,220,25,0,0,220,220,220,220,127,220,220,7,71,220,220,6,0,220,220,0,1,12,220,25,220,10,220,0,220,25,0,220,220,87,0,7,220,220,220,104,220,0,2,-1,0,0,1785,91,8,0,50,0,0,0,93,0,0
1,156,29,0,0,153,231,156,0,25,0,231,107,27,156,0,58,0,231,0,0,1,156,156,25,156,159,4,0,231,156,0,156,231,29,0,107,47,0,0,24,231,0,0,-1,0,0,1416,94,94,0,52,0,0,0,93,0,0
1,0,223,0,0,110,110,0,27,225,27,110,107,229,220,27,58,0,220,27,0,1,225,0,225,0,229,0,0,110,225,7,0,110,223,0,107,27,27,220,229,110,0,1,-1,0,0,1417,95,95,0,52,0,0,0,97,0,0
1,12,26,0,0,12,12,12,12,211,12,12,107,68,200,12,58,0,226,12,0,1,243,12,26,12,240,12,0,12,26,0,12,12,86,0,107,12,12,96,201,12,0,2,-1,0,0,1786,86,10,0,52,0,0,0,96,0,0
1,143,36,0,0,12,239,143,12,37,49,239,75,39,143,49,46,1,239,49,0,1,47,143,37,12,50,12,0,239,47,0,143,239,36,0,75,12,49,49,41,12,0,3,-1,0,0,1418,96,96,0,52,1,0,0,97,0,0
1,31,229,0,0,220,220,220,40,31,40,87,6,226,220,40,17,0,220,220,0,1,87,220,229,31,226,220,0,87,229,3,31,220,40,0,6,220,220,220,226,87,0,0,-1,0,0,1419,88,11,0,54,0,1,0,96,0,0
1,220,40,0,0,87,87,31,220,230,220,220,6,35,31,220,17,0,87,40,0,1,230,31,31,220,75,31,0,220,88,3,220,87,230,0,6,40,40,40,27,220,0,1,-1,0,0,1420,65,27,0,54,0,1,0,97,0,0
1,31,40,0,0,87,87,31,40,153,40,87,6,98,31,40,17,0,87,40,0,1,142,31,31,31,128,31,0,87,87,3,31,87,112,0,6,40,40,40,140,87,0,2,-1,0,0,1787,87,11,0,54,0,1,0,97,0,0
1,31,40,0,0,87,87,31,40,189,40,87,6,107,31,40,17,0,87,40,0,1,213,31,31,31,208,31,0,87,87,3,31,87,123,0,6,40,40,40,180,87,0,3,-1,0,0,3783,87,10,0,54,0,1,0,97,0,0
1,220,230,0,0,220,220,220,220,30,220,220,7,25,220,220,6,0,220,220,0,1,30,220,230,220,25,220,0,220,230,7,220,220,32,0,7,220,220,220,25,220,0,0,-1,0,0,1421,69,27,0,55,0,0,0,88,0,0
1,12,32,0,0,12,12,12,12,210,12,12,7,31,12,12,6,0,12,12,0,1,230,12,159,12,226,12,0,12,227,7,12,12,38,0,7,12,12,12,203,12,0,1,-1,0,0,1422,84,8,0,55,0,0,0,100,0,0
1,220,132,0,0,220,220,220,220,67,220,220,7,95,220,220,6,0,220,220,0,1,13,220,67,220,9,220,0,220,13,7,220,220,132,0,7,220,220,220,51,220,0,2,-1,0,0,1788,94,94,0,55,0,0,0,99,0,0
1,12,38,0,0,12,12,12,12,229,12,12,7,225,12,12,6,0,12,12,0,1,229,12,34,12,225,12,0,12,34,7,12,12,229,0,7,12,12,12,225,12,0,3,-1,0,0,5310,62,28,0,55,0,0,0,83,0,0
1,43,230,0,0,220,22,43,220,230,220,22,18,226,220,151,19,1,220,151,0,1,230,43,230,220,226,220,0,220,230,11,220,22,230,0,96,220,151,220,226,220,0,0,-1,0,0,1423,92,92,0,57,0,0,0,96,3,0
1,220,226,0,0,0,220,220,172,52,172,220,18,159,52,220,19,1,0,220,0,1,0,220,226,52,0,52,0,0,226,11,52,220,172,0,96,172,220,172,44,0,0,1,-1,0,0,1424,84,14,0,57,0,0,0,96,3,0
1,11,56,0,0,220,10,11,220,194,220,10,18,50,220,91,19,1,220,91,0,1,230,11,194,220,226,220,0,220,230,7,220,10,56,0,96,220,91,220,187,220,0,2,-1,0,0,1425,93,93,0,57,0,0,0,97,0,0
1,220,71,0,0,36,220,220,220,51,61,220,18,72,36,220,19,1,36,220,0,1,51,220,51,220,51,36,0,36,51,7,36,220,71,0,96,61,220,61,51,220,0,0,-1,0,0,1426,93,93,0,59,0,1,0,97,0,0
1,0,36,0,0,220,166,0,5,230,220,166,18,223,220,5,19,1,220,5,0,1,230,0,24,0,223,220,0,220,177,7,220,166,230,0,96,220,5,220,223,166,0,1,-1,0,0,1427,88,8,0,59,0,1,0,91,0,0
1,12,185,0,0,220,12,12,12,142,220,12,18,174,220,12,19,1,220,12,0,1,20,12,142,12,17,220,0,220,20,0,220,12,185,0,96,220,12,220,125,12,0,2,-1,0,0,1428,93,93,0,59,0,1,0,85,0,0
1,16,126,0,0,12,225,16,139,30,12,225,18,27,12,139,19,1,12,139,0,1,38,16,22,16,26,12,0,12,188,7,12,225,41,0,96,12,139,12,25,225,0,3,-1,0,0,2771,79,12,0,59,0,1,0,95,0,0
1,220,31,0,0,12,220,220,12,22,12,220,18,25,12,220,19,1,12,220,0,1,204,220,30,12,25,12,0,12,30,7,12,220,38,0,96,12,220,12,25,12,0,0,-1,0,0,5069,78,17,0,62,0,0,0,98,0,0
1,20,31,0,0,12,200,20,12,229,12,200,18,226,12,20,19,1,12,20,0,1,229,20,30,12,226,12,0,12,31,7,12,200,229,0,96,12,20,12,226,12,0,1,-1,0,0,5078,79,17,0,62,0,0,0,98,0,0
1,220,152,0,0,12,220,220,12,134,12,220,18,194,12,220,19,1,12,220,0,1,40,220,73,12,34,12,0,12,32,7,12,220,202,0,96,12,220,12,115,12,0,2,-1,0,0,5457,79,17,0,62,0,0,0,86,0,0
1,150,30,0,0,12,10,150,220,30,220,10,18,25,220,61,19,1,220,61,0,1,30,150,30,220,25,12,0,220,30,7,220,10,30,0,96,12,61,220,25,220,0,3,-1,0,0,6064,93,93,0,62,0,0,0,92,0,0
1,41,26,0,0,220,12,12,220,40,220,158,18,25,220,52,19,1,220,12,0,1,194,12,183,220,25,220,0,220,226,0,220,12,59,0,96,220,12,220,25,220,0,0,-1,0,0,1429,70,24,0,64,0,1,0,90,0,0
1,220,57,0,0,12,220,220,12,40,12,220,18,34,12,220,19,1,12,220,0,1,106,220,40,12,34,12,0,12,106,0,12,220,57,0,96,12,220,12,34,12,0,1,-1,0,0,1430,96,96,0,64,0,1,0,94,0,0
1,220,40,0,0,220,12,12,12,214,12,220,18,26,220,220,19,1,220,12,0,1,227,12,214,12,26,220,0,12,227,15,12,12,40,0,96,220,12,220,26,12,0,2,-1,0,0,5029,94,94,0,64,0,1,0,92,0,0
1,220,65,0,0,12,220,220,12,42,12,220,18,57,12,220,19,1,12,220,0,1,170,220,44,12,37,12,0,12,43,6,12,220,39,0,96,12,220,12,39,12,0,0,-1,0,0,1432,87,5,0,65,0,1,0,93,0,0
1,43,41,0,0,220,172,43,220,228,220,172,18,225,220,40,19,1,220,40,0,1,228,43,44,220,224,220,0,220,172,0,220,172,228,0,96,220,40,220,225,220,0,1,-1,0,0,1433,86,6,0,65,0,1,0,93,0,0
1,12,58,0,0,220,12,12,220,217,220,12,18,22,220,12,19,1,220,12,0,1,177,12,172,220,165,220,0,220,149,0,220,12,37,0,96,220,12,220,222,220,0,2,-1,0,0,1434,66,18,0,65,0,1,0,99,0,0
1,220,189,0,0,12,220,220,12,37,12,220,18,63,12,220,19,1,12,220,0,1,33,220,175,12,29,12,0,12,21,0,12,220,70,0,96,12,220,12,33,12,0,3,-1,0,0,5024,83,9,0,65,0,1,0,94,0,0
1,40,197,0,0,190,202,40,190,227,190,202,18,224,190,55,19,1,190,55,0,1,227,40,196,190,224,190,0,190,189,7,190,202,227,0,96,190,55,190,224,190,0,0,-1,0,0,1435,84,6,0,66,0,0,0,98,0,0
1,220,52,0,0,214,220,220,220,25,55,220,18,43,41,220,19,1,214,220,0,1,23,220,41,220,207,41,0,10,214,0,16,220,54,0,96,51,220,51,35,220,0,1,-1,0,0,1436,87,8,0,66,0,0,0,96,0,0
1,220,34,0,0,12,220,220,12,34,12,220,18,29,12,220,19,1,12,220,0,1,216,220,34,12,212,12,0,12,216,7,12,220,34,0,96,12,220,12,29,12,0,2,-1,0,0,1437,93,93,0,66,0,0,0,96,0,0
1,220,22,0,0,207,220,220,123,20,123,220,18,19,183,220,19,1,207,220,0,1,91,220,20,183,88,183,0,207,91,7,183,220,22,0,96,123,220,123,18,207,0,0,-1,0,0,659,96,96,0,68,0,0,0,98,3,0
1,135,221,0,0,220,135,135,220,221,220,135,18,220,220,135,19,1,220,135,0,1,221,102,221,220,222,220,0,220,221,7,220,100,221,0,96,220,97,220,220,220,0,1,-1,0,0,660,92,92,0,68,0,0,0,98,3,0
1,12,30,0,0,220,12,12,220,222,220,12,18,56,220,12,19,1,220,12,0,1,210,12,31,220,203,220,0,220,31,0,220,12,68,0,96,220,12,220,216,220,0,2,-1,0,0,1439,77,17,0,68,0,0,0,95,0,0
1,135,89,0,0,220,135,135,220,30,220,135,18,25,220,135,19,1,220,135,0,1,30,135,89,220,25,220,0,220,89,7,220,135,30,0,96,220,135,220,25,220,0,3,-1,0,0,6692,61,35,0,68,0,0,0,98,3,0
1,0,229,0,0,190,220,220,0,57,88,221,18,229,160,0,19,1,190,220,0,1,192,220,229,0,229,160,0,190,229,7,160,220,50,0,96,88,220,88,229,221,0,0,-1,0,0,1440,75,23,0,69,0,0,0,98,0,0
1,220,203,0,0,221,220,220,0,107,0,220,18,136,0,220,19,1,221,220,0,1,94,220,193,0,86,0,0,221,191,0,0,220,141,0,96,0,220,0,99,221,0,1,-1,0,0,1441,43,27,0,69,0,0,0,92,0,0
1,220,228,0,0,12,220,220,220,124,12,220,18,52,12,220,19,1,12,220,0,1,58,220,228,220,42,12,0,12,228,0,12,220,72,0,96,12,220,12,90,220,0,2,-1,0,0,1442,86,11,0,69,0,0,0,96,0,0
1,43,192,0,0,150,30,43,45,215,45,30,18,191,131,87,19,1,150,87,0,1,226,43,215,131,226,131,0,150,226,7,131,30,192,0,96,45,87,45,215,150,0,3,-1,0,0,5760,94,94,0,69,0,0,0,95,0,0
1,108,50,0,0,12,243,108,12,45,12,243,18,63,12,50,19,1,12,50,0,1,36,108,64,12,25,12,0,12,129,7,12,243,71,0,96,12,50,12,38,12,0,0,-1,0,0,661,79,16,0,70,0,1,0,98,0,0
1,30,52,0,0,243,30,30,50,226,50,30,18,226,108,65,19,1,243,65,0,1,229,30,105,108,226,108,0,243,226,7,108,30,225,0,96,50,65,50,226,243,0,1,-1,0,0,662,70,16,0,70,0,1,0,99,0,0
1,12,66,0,0,220,12,12,220,157,220,12,18,37,220,12,19,1,220,12,0,1,223,12,194,220,217,220,0,220,229,19,220,12,43,0,96,220,12,220,134,220,0,2,-1,0,0,4738,81,12,0,70,0,1,0,98,0,0
1,139,74,0,0,220,0,139,35,220,35,0,18,38,220,70,19,1,220,70,0,1,230,139,139,220,226,220,0,220,14,0,220,0,45,0,96,35,70,35,215,220,0,0,-1,0,0,1443,63,32,0,71,0,1,0,98,0,0
1,250,69,0,0,7,205,250,231,118,231,205,18,60,111,1,19,1,7,1,0,1,24,250,36,111,22,111,0,7,25,0,111,205,221,0,96,231,1,231,32,7,0,1,-1,0,0,1444,62,33,0,71,0,1,0,98,0,0
1,12,226,0,0,220,12,12,220,226,220,12,18,225,220,12,19,1,220,12,0,1,226,12,226,220,225,220,0,220,226,0,220,12,226,0,96,220,12,220,225,220,0,2,-1,0,0,1445,96,96,0,71,0,1,0,98,0,0
1,12,38,0,0,216,220,220,38,42,38,12,18,227,35,12,19,1,216,220,0,1,43,220,35,35,227,35,0,216,215,18,35,220,41,0,96,38,220,38,227,216,0,0,-1,0,0,1446,62,27,0,72,0,1,0,97,0,0
1,12,35,0,0,227,12,12,36,229,36,12,18,227,30,12,19,1,227,12,0,1,229,12,35,30,227,30,0,227,35,10,30,12,229,0,96,36,12,36,227,227,0,1,-1,0,0,1447,90,5,0,72,0,1,0,97,0,0
1,220,173,0,0,12,220,220,12,17,12,220,18,161,12,220,19,1,12,220,0,1,17,220,17,12,17,12,0,12,17,7,12,220,173,0,96,12,220,12,17,12,0,2,-1,0,0,1448,95,95,0,72,0,1,0,97,0,0
1,220,33,0,0,5,220,220,165,32,165,220,18,27,53,220,19,1,5,220,0,1,31,220,32,53,26,53,0,5,31,18,53,220,33,0,96,165,220,165,27,5,0,3,-1,0,0,5222,94,94,0,72,0,1,0,98,0,0
1,220,38,0,0,230,220,220,44,42,44,220,18,64,30,220,19,1,230,220,0,1,47,220,21,30,32,30,0,230,109,0,30,220,67,0,96,44,220,44,40,230,0,0,-1,0,0,1449,82,13,0,73,0,0,0,96,0,0
0,220,32,0,0,255,220,220,255,55,20,220,1,109,20,220,3,1,20,220,0,1,33,220,49,255,28,255,0,20,229,8,20,220,130,0,1,255,220,20,47,255,0,0,518,0,0,6012,62,35,1993,73,0,0,0,99,3,0
0,220,41,0,0,230,220,220,44,46,44,220,52,77,30,220,1,0,230,220,0,0,29,220,25,30,24,30,0,230,203,7,30,220,92,0,52,44,220,44,39,230,0,0,518,0,0,6629,74,24,1996,73,0,0,0,99,3,0
1,48,34,0,0,235,32,48,60,223,60,32,113,32,197,79,62,1,235,79,0,1,252,48,223,197,254,197,0,235,252,7,197,32,34,0,96,60,79,60,224,235,0,1,-1,0,0,1450,93,93,0,73,0,0,0,92,0,0
1,12,163,0,0,191,12,12,191,201,191,12,113,203,191,12,62,1,191,12,0,1,199,12,164,191,198,191,0,191,164,0,191,12,203,0,96,191,12,191,201,191,0,2,-1,0,0,1451,88,7,0,73,0,0,0,93,0,0
1,214,27,0,0,12,205,214,12,27,12,205,18,26,12,219,19,1,12,219,0,1,27,214,27,12,26,12,0,12,27,0,12,205,27,0,96,12,219,12,26,12,1,3,-1,0,0,1452,95,95,0,73,1,0,0,96,0,0
1,220,224,0,0,12,220,220,220,27,12,220,18,16,12,220,19,1,12,220,0,1,204,220,224,220,193,12,0,12,225,7,12,220,20,0,96,12,220,12,21,220,0,0,-1,0,0,1453,83,12,0,74,0,0,0,88,0,0
1,198,31,0,0,11,195,198,196,31,11,195,18,23,11,196,19,1,11,196,0,1,31,198,20,198,23,11,0,11,223,13,11,195,31,0,96,11,196,11,23,195,0,1,-1,0,0,1454,90,5,0,74,0,0,0,88,3,0
1,12,184,0,0,220,12,12,12,141,220,12,18,176,220,12,19,1,220,12,0,1,20,12,141,12,17,220,0,220,20,0,220,12,184,0,96,220,12,220,127,12,0,2,-1,0,0,1455,91,91,0,74,0,0,0,87,0,0
1,12,30,0,0,219,12,12,12,230,219,12,18,224,219,12,19,1,219,12,0,1,230,12,30,12,224,219,0,219,30,0,219,12,230,0,96,219,12,219,224,12,0,3,-1,0,0,3679,84,14,0,74,0,0,0,84,0,0
1,50,226,0,0,185,220,220,220,67,220,50,18,228,164,92,19,1,185,220,0,1,29,220,227,220,228,164,0,220,227,7,220,220,131,0,96,41,220,41,228,220,0,0,-1,0,0,7837,88,6,0,76,0,0,0,88,0,0
1,220,230,0,0,220,25,45,82,230,82,220,18,132,220,220,19,1,220,82,0,1,229,45,230,45,29,220,0,25,229,7,45,25,230,0,96,220,82,220,68,25,0,1,-1,0,0,7838,94,94,0,76,0,0,0,88,0,0
1,220,80,0,0,12,220,220,12,47,12,220,18,42,12,220,19,1,12,220,0,1,6,220,178,12,7,12,0,12,98,7,12,220,43,0,96,12,220,12,47,12,0,2,-1,0,0,7839,70,13,0,76,0,0,0,64,0,0
1,220,55,0,0,12,220,220,12,25,12,220,18,46,12,220,19,1,12,220,0,1,221,220,25,12,216,12,0,12,221,14,12,220,55,0,96,12,220,12,21,12,0,3,-1,0,0,8363,93,93,0,76,0,0,0,89,0,0
1,220,40,0,0,12,220,220,12,21,12,220,17,34,12,220,41,0,12,220,0,1,152,220,21,12,136,12,0,12,152,7,12,220,40,0,81,12,220,12,17,12,0,0,-1,0,0,665,97,97,0,77,0,0,0,92,0,0
1,220,150,0,0,12,220,220,12,95,12,220,17,158,12,220,41,0,12,220,0,1,46,220,95,12,45,12,0,12,46,0,12,220,150,0,81,12,220,12,92,12,0,1,-1,0,0,666,98,98,0,77,0,0,0,97,0,0
1,220,111,0,0,0,220,220,0,184,0,220,17,98,0,220,41,0,0,220,0,1,72,220,184,0,63,0,0,0,72,7,0,220,111,0,81,0,220,0,176,0,0,2,-1,0,0,4713,95,95,0,77,0,0,0,97,0,0
1,138,68,0,0,220,156,138,220,228,220,156,17,225,220,61,41,0,220,61,0,1,228,138,140,220,225,220,0,220,14,0,220,156,228,0,81,220,61,220,225,220,0,0,-1,0,0,667,47,40,0,78,0,1,0,99,0,0
1,138,24,0,0,7,156,138,37,90,37,156,17,37,69,61,41,0,7,61,0,1,9,138,44,69,7,69,0,7,6,11,69,156,49,0,81,37,61,37,69,7,0,1,-1,0,0,668,92,5,0,78,0,1,0,99,0,0
1,12,67,0,0,220,12,12,220,227,220,12,17,19,220,12,41,0,220,12,0,1,176,12,186,220,166,220,0,220,86,0,220,12,25,0,81,220,12,220,225,220,0,2,-1,0,0,669,83,12,0,78,0,1,0,93,0,0
1,220,58,0,0,220,12,12,12,226,12,220,17,30,220,220,41,0,220,12,0,1,32,12,226,12,30,220,0,12,32,6,12,12,58,0,81,220,12,220,30,12,0,3,-1,0,0,670,93,93,0,78,0,1,0,99,0,0
1,12,59,0,0,12,220,220,12,45,12,12,17,230,12,12,41,1,12,220,0,1,84,220,45,12,230,12,0,12,84,11,12,220,59,0,81,12,220,12,230,12,0,0,-1,0,0,673,97,97,0,80,0,0,0,94,0,0
1,220,227,0,0,220,12,12,220,210,220,220,17,50,220,220,41,1,220,12,0,1,146,12,210,220,71,220,0,220,146,0,220,12,227,0,81,220,12,220,38,220,0,1,-1,0,0,674,95,95,0,80,0,0,0,100,0,0
1,12,35,0,0,220,12,12,12,215,12,12,17,24,220,12,41,1,220,12,0,1,214,12,215,12,223,220,0,12,214,0,12,12,35,0,81,220,12,220,213,12,0,2,-1,0,0,3995,96,96,0,80,0,0,0,97,0,0
1,12,229,0,0,12,220,220,220,106,220,12,17,226,12,12,41,0,12,220,0,1,16,220,229,220,226,12,0,220,229,11,220,220,55,0,81,12,220,12,226,220,0,0,-1,0,0,675,58,38,0,81,0,1,0,90,0,0
1,220,233,0,0,12,220,220,12,30,12,220,17,24,12,220,41,0,12,220,0,1,30,220,234,12,24,12,0,12,233,20,12,220,30,0,81,12,220,12,24,12,0,1,-1,0,0,676,89,5,0,81,0,1,0,93,0,0
1,220,54,0,0,12,220,220,12,31,12,220,17,46,12,220,41,0,12,220,0,1,180,220,31,12,170,12,0,12,180,7,12,220,54,0,81,12,220,12,27,12,0,2,-1,0,0,4742,95,95,0,81,0,1,0,99,0,0
1,12,190,0,0,12,220,220,220,229,220,12,17,225,12,12,41,0,12,220,0,1,229,220,93,220,225,12,0,220,22,0,220,220,229,0,81,12,220,12,225,220,0,0,-1,0,0,677,51,45,0,82,0,0,0,99,0,0
1,220,16,0,0,12,220,220,12,15,12,220,17,25,12,220,41,0,12,220,0,1,200,220,16,12,25,12,0,12,19,7,12,220,40,0,81,12,220,12,25,12,0,1,-1,0,0,678,80,16,0,82,0,0,0,99,0,0
1,12,16,0,0,220,12,12,220,119,220,12,17,9,220,12,41,0,220,12,0,1,244,12,78,220,242,220,0,220,239,19,220,12,12,0,81,220,12,220,105,220,0,2,-1,0,0,5458,71,25,0,82,0,0,0,99,0,0
1,220,48,0,0,12,220,220,12,168,12,220,17,42,12,220,41,0,12,220,0,1,230,220,33,12,83,12,0,12,97,13,12,220,23,0,81,12,220,12,28,12,0,0,-1,0,0,679,76,20,0,83,0,1,0,96,0,0
