teamid,playerid,tournamentid,unk1,avg,app,goals,unk2,assists,unk3,yellowcards,redcards,unk6,unk7,cleansheets,unk9,unk10,unk11,unk12,unk13,date1,date2,date3
1790,222937,565,300,69,3,1,0,2,0,0,0,0,4,1,1,0,92,1,0,20210922,20210824,20210810
1790,205054,565,300,67,3,0,0,2,0,0,0,0,4,1,1,0,74,0,0,20210922,20210824,20210810
1790,211384,565,300,71,3,2,0,0,0,1,0,0,4,1,1,0,84,256,1,20210922,20210824,20210810
1790,280503,565,300,76,3,2,0,2,2,0,0,0,4,1,1,0,93,256,1,20210922,20210824,20210810
1790,200486,565,107,64,3,0,0,0,0,0,0,0,2,0,1,0,68,0,0,20210922,20210824,20210810
1790,280972,565,32,65,1,0,0,0,0,0,0,0,0,0,1,0,65,0,0,20210810,0,0
1801,209333,565,300,59,3,0,0,0,0,0,0,0,5,0,1,0,72,0,0,20210922,20210824,20210810
1801,206094,565,258,57,3,0,0,0,0,1,0,0,5,0,1,0,66,0,0,20210922,20210824,20210810
1801,199010,565,90,68,1,0,0,0,0,0,0,0,1,0,1,0,68,0,0,20210810,0,0
1801,213017,565,234,68,3,1,0,0,0,0,0,0,3,0,1,0,77,0,1,20210922,20210824,20210810
1801,283341,565,88,49,2,0,0,0,0,0,1,0,3,0,1,0,48,0,0,20210922,20210810,0
1801,213689,565,259,67,3,0,0,2,0,0,0,0,3,0,1,0,78,0,0,20210922,20210824,20210810
1801,216464,565,131,63,2,0,0,0,0,0,0,0,3,0,1,0,69,0,0,20210922,20210810,0
1801,283570,565,214,56,3,0,0,0,0,0,0,0,5,0,1,0,66,0,0,20210922,20210824,20210810
1801,199946,565,300,64,3,0,0,0,0,0,0,0,5,0,1,0,68,0,0,20210922,20210824,20210810
1801,220862,565,256,62,3,0,0,0,0,0,0,0,4,0,1,0,68,0,0,20210922,20210824,20210810
1801,202663,565,300,73,3,2,0,1,1,0,0,0,5,0,1,0,87,256,1,20210922,20210824,20210810
1801,212223,565,44,61,1,0,0,0,0,0,0,0,1,0,1,0,61,0,0,20210810,0,0
1801,282413,565,137,63,3,2,0,0,1,0,1,0,3,1,1,0,73,256,1,20210922,20210824,20210810
127,223727,565,90,48,1,0,0,0,0,0,0,0,3,0,1,0,48,0,0,20210810,0,0
127,280780,565,46,53,1,0,0,0,0,1,0,0,1,0,1,0,53,0,0,20210810,0,0
127,281162,565,90,50,1,0,0,0,0,0,0,0,3,0,1,0,50,0,0,20210810,0,0
127,283625,565,90,47,1,0,0,0,0,0,0,0,3,0,1,0,47,0,0,20210810,0,0
127,215855,565,90,58,1,1,0,0,0,0,0,0,3,0,1,0,58,1,0,20210810,0,0
127,283543,565,82,49,1,0,0,0,0,0,0,0,2,0,1,0,49,0,0,20210810,0,0
127,212682,565,69,49,1,0,0,0,0,0,0,0,2,0,1,0,49,0,0,20210810,0,0
127,281899,565,90,48,1,0,0,0,0,0,0,0,3,0,1,0,48,0,0,20210810,0,0
127,283592,565,90,48,1,0,0,0,0,0,0,0,3,0,1,0,48,0,0,20210810,0,0
127,283537,565,90,57,1,0,0,0,0,0,0,0,3,0,1,0,57,0,0,20210810,0,0
127,240347,565,90,60,1,0,0,0,0,0,0,0,3,0,1,0,60,0,0,20210810,0,0
127,203048,565,44,57,1,0,0,0,0,0,0,0,2,0,1,0,57,0,0,20210810,0,0
127,223004,565,8,59,1,0,0,0,0,0,0,0,1,0,1,0,59,0,0,20210810,0,0
127,229914,565,21,60,1,0,0,0,0,0,0,0,1,0,1,0,60,0,0,20210810,0,0
1935,200525,565,120,55,1,0,0,0,0,0,0,0,3,0,1,0,55,0,0,20210810,0,0
1935,225625,565,120,53,1,0,0,0,0,0,0,0,3,0,1,0,53,0,0,20210810,0,0
1935,199916,565,120,57,1,0,0,0,0,0,0,0,3,0,1,0,57,0,0,20210810,0,0
1935,220140,565,120,58,1,0,0,0,0,0,0,0,3,0,1,0,58,0,0,20210810,0,0
1935,282384,565,120,58,1,0,0,0,0,0,0,0,3,0,1,0,58,0,0,20210810,0,0
1935,207806,565,120,74,1,2,0,0,0,1,0,0,3,0,1,0,74,2,0,20210810,0,0
1935,212515,565,120,64,1,0,0,1,0,0,0,0,3,0,1,0,64,0,0,20210810,0,0
1935,213635,565,120,54,1,0,0,0,0,0,0,0,3,0,1,0,54,0,0,20210810,0,0
1935,220139,565,120,56,1,0,0,0,0,0,0,0,3,0,1,0,56,0,0,20210810,0,0
1935,226172,565,120,64,1,0,0,0,0,0,0,0,3,0,1,0,64,0,0,20210810,0,0
1935,204785,565,120,61,1,0,0,0,0,0,0,0,3,0,1,0,61,0,0,20210810,0,0
142,209750,565,300,62,3,0,0,0,1,0,0,0,4,1,1,0,55,0,0,20210922,20210825,20210810
142,229401,565,300,63,3,0,0,0,0,0,0,0,4,1,1,0,59,0,0,20210922,20210825,20210810
142,282520,565,300,63,3,0,0,0,0,0,0,0,4,1,1,0,61,0,0,20210922,20210825,20210810
142,283153,565,300,63,3,0,0,0,0,0,0,0,4,1,1,0,61,0,0,20210922,20210825,20210810
142,193014,565,300,62,3,0,0,0,0,0,0,0,4,1,1,0,61,0,0,20210922,20210825,20210810
142,223962,565,300,65,3,0,0,1,0,0,0,0,4,1,1,0,65,0,0,20210922,20210825,20210810
142,213673,565,241,63,3,0,0,0,0,0,0,0,3,1,1,0,59,0,0,20210922,20210825,20210810
142,179663,565,254,66,3,0,0,0,0,0,0,0,3,1,1,0,67,0,0,20210922,20210825,20210810
142,235703,565,300,67,3,1,0,1,0,0,0,0,4,1,1,0,78,0,1,20210922,20210825,20210810
142,237332,565,271,61,3,0,0,0,0,1,0,0,4,1,1,0,66,0,0,20210922,20210825,20210810
142,195126,565,256,69,3,3,0,0,1,1,0,0,4,0,1,0,80,1,2,20210922,20210825,20210810
142,283556,565,59,62,1,0,0,0,0,0,0,0,1,0,1,0,62,0,0,20210810,0,0
142,281901,565,46,59,1,0,0,0,0,0,0,0,1,0,1,0,59,0,0,20210810,0,0
5,225508,759,2046,70,23,1,0,0,1,3,0,0,11,11,25,1061374790,77,0,0,20220226,20220219,20220212
13,229896,565,210,70,2,0,0,0,0,0,0,0,1,1,1,0,78,0,0,20210824,20210810,0
13,183129,565,210,69,2,0,0,0,0,0,0,0,1,1,1,0,74,0,0,20210824,20210810,0
13,210897,565,210,66,2,0,0,0,0,0,0,0,1,1,1,0,74,0,0,20210824,20210810,0
13,169705,565,210,71,2,0,0,0,0,0,0,0,1,1,1,0,79,0,0,20210824,20210810,0
5,200138,759,450,75,5,2,0,0,1,0,0,0,1,3,10,5046358,63,256,1,20211030,20211016,20210925
13,206115,565,141,68,2,0,0,0,0,0,0,0,0,1,1,0,72,0,0,20210824,20210810,0
13,193942,565,154,75,2,0,0,1,0,0,0,0,0,2,1,0,86,0,0,20210824,20210810,0
13,201895,565,210,72,2,1,0,0,1,0,0,0,1,1,1,0,87,256,0,20210824,20210810,0
13,221841,565,147,70,2,1,0,0,0,0,0,0,0,1,1,0,79,256,0,20210824,20210810,0
13,212228,565,210,69,2,0,0,0,0,0,0,0,1,1,1,0,73,0,0,20210824,20210810,0
13,203535,565,69,65,2,0,0,0,0,0,0,0,1,0,1,0,68,0,0,20210824,20210810,0
112259,223827,565,90,51,1,0,0,0,0,0,0,0,2,0,1,0,51,0,0,20210810,0,0
112259,197990,565,90,50,1,0,0,0,0,0,0,0,2,0,1,0,50,0,0,20210810,0,0
112259,204458,565,90,54,1,0,0,0,0,0,0,0,2,0,1,0,54,0,0,20210810,0,0
112259,282965,565,90,51,1,0,0,0,0,0,0,0,2,0,1,0,51,0,0,20210810,0,0
112259,194510,565,46,54,1,0,0,0,0,0,0,0,1,0,1,0,54,0,0,20210810,0,0
112259,282379,565,90,53,1,0,0,0,0,0,0,0,2,0,1,0,53,0,0,20210810,0,0
112259,232641,565,90,51,1,0,0,0,0,0,0,0,2,0,1,0,51,0,0,20210810,0,0
112259,198692,565,90,53,1,0,0,0,0,0,0,0,2,0,1,0,53,0,0,20210810,0,0
112259,282411,565,90,58,1,0,0,0,0,0,0,0,2,0,1,0,58,0,0,20210810,0,0
112259,197932,565,90,56,1,0,0,0,0,0,0,0,2,0,1,0,56,0,0,20210810,0,0
112259,234130,565,90,61,1,0,0,0,0,0,0,0,2,0,1,0,61,0,0,20210810,0,0
112259,221538,565,44,58,1,0,0,0,0,0,0,0,1,0,1,0,58,0,0,20210810,0,0
12,202770,565,90,45,1,0,0,0,0,0,0,0,3,0,1,0,45,0,0,20210810,0,0
12,211060,565,90,47,1,0,0,0,0,1,0,0,3,0,1,0,47,0,0,20210810,0,0
12,194334,565,90,47,1,0,0,0,0,0,0,0,3,0,1,0,47,0,0,20210810,0,0
12,200408,565,48,51,1,0,0,0,0,0,0,0,2,0,1,0,51,0,0,20210810,0,0
12,216535,565,90,50,1,0,0,0,0,1,0,0,3,0,1,0,50,0,0,20210810,0,0
12,217287,565,90,50,1,0,0,0,0,0,0,0,3,0,1,0,50,0,0,20210810,0,0
12,186385,565,90,46,1,0,0,0,0,0,0,0,3,0,1,0,46,0,0,20210810,0,0
12,281301,565,90,56,1,1,0,0,0,0,0,0,3,0,1,0,56,1,0,20210810,0,0
12,223599,565,90,49,1,0,0,0,0,0,0,0,3,0,1,0,49,0,0,20210810,0,0
12,213699,565,90,69,1,0,0,1,0,0,0,0,3,0,1,0,69,0,0,20210810,0,0
12,206534,565,90,71,1,1,0,0,0,0,0,0,3,0,1,0,71,1,0,20210810,0,0
12,229682,565,42,64,1,0,0,0,0,0,0,0,1,0,1,0,64,0,0,20210810,0,0
8,197439,565,210,61,2,0,0,0,0,0,0,0,4,0,1,0,67,0,0,20210921,20210810,0
8,218658,565,210,61,2,0,0,0,0,0,0,0,4,0,1,0,64,0,0,20210921,20210810,0
8,203399,565,300,62,3,0,0,0,0,0,0,0,5,0,1,0,63,0,0,20210921,20210824,20210810
8,194201,565,210,64,2,0,0,0,0,0,0,0,4,0,1,0,68,0,0,20210921,20210810,0
8,224097,565,210,67,2,1,0,0,0,0,0,0,4,0,1,0,65,1,0,20210921,20210810,0
8,233943,565,149,65,3,1,0,0,0,0,0,0,3,0,1,0,66,1,0,20210921,20210824,20210810
8,280741,565,251,60,3,0,0,0,0,1,0,0,4,0,1,0,66,0,0,20210921,20210824,20210810
8,205360,565,300,72,3,1,0,2,1,0,0,0,5,0,1,0,68,256,0,20210921,20210824,20210810
8,280841,565,300,65,3,1,0,0,0,1,0,0,5,0,1,0,71,0,1,20210921,20210824,20210810
8,198143,565,167,74,3,3,0,0,0,0,0,0,2,0,1,0,80,256,2,20210921,20210824,20210810
8,281866,565,154,73,2,0,0,1,1,0,0,0,2,1,1,0,83,0,0,20210921,20210810,0
8,209484,565,44,62,1,0,0,0,0,0,0,0,1,0,1,0,62,0,0,20210810,0,0
1793,206006,565,128,65,3,0,0,0,0,0,0,0,2,1,1,0,61,0,0,20211026,20210922,20210810
1952,140498,565,90,50,1,0,0,0,0,0,0,0,2,0,1,0,50,0,0,20210810,0,0
1952,229086,565,90,52,1,0,0,0,0,0,0,0,2,0,1,0,52,0,0,20210810,0,0
1952,181175,565,90,52,1,0,0,0,0,0,0,0,2,0,1,0,52,0,0,20210810,0,0
1952,283573,565,90,55,1,0,0,0,0,0,0,0,2,0,1,0,55,0,0,20210810,0,0
1952,283405,565,90,56,1,0,0,0,0,0,0,0,2,0,1,0,56,0,0,20210810,0,0
1952,282442,565,64,53,1,0,0,0,0,0,0,0,1,0,1,0,53,0,0,20210810,0,0
1952,224371,565,77,57,1,0,0,0,0,0,0,0,1,0,1,0,57,0,0,20210810,0,0
1952,223981,565,90,52,1,0,0,0,0,0,0,0,2,0,1,0,52,0,0,20210810,0,0
1952,206538,565,90,59,1,1,0,0,0,0,0,0,2,0,1,0,59,1,0,20210810,0,0
1952,193884,565,90,51,1,0,0,0,0,0,0,0,2,0,1,0,51,0,0,20210810,0,0
1952,236041,565,90,58,1,0,0,0,0,0,0,0,2,0,1,0,58,0,0,20210810,0,0
1952,190683,565,26,63,1,0,0,0,0,0,0,0,1,0,1,0,63,0,0,20210810,0,0
1952,190549,565,13,63,1,0,0,0,0,0,0,0,1,0,1,0,63,0,0,20210810,0,0
1804,280982,565,90,72,1,0,0,0,0,0,0,0,1,0,1,0,72,0,0,20210810,0,0
1804,283344,565,390,68,4,0,0,0,0,0,0,0,3,1,1,0,72,0,0,20211027,20210921,20210825
1804,208944,565,390,68,4,0,0,0,0,0,0,0,3,1,1,0,69,0,0,20211027,20210921,20210825
1804,281123,565,390,69,4,0,0,0,0,2,0,0,3,1,1,0,67,0,0,20211027,20210921,20210825
1804,225496,565,390,70,4,1,0,0,0,0,0,0,3,1,1,0,71,1,0,20211027,20210921,20210825
1804,223916,565,356,70,4,0,0,0,0,0,0,0,2,1,1,0,71,0,0,20211027,20210921,20210825
1804,206142,565,270,73,3,1,0,0,1,1,0,0,2,1,1,0,68,256,0,20210921,20210825,20210810
1804,203415,565,336,66,4,0,0,1,0,1,0,0,3,0,1,0,58,0,0,20211027,20210921,20210825
1804,283585,565,357,68,4,0,0,0,0,0,0,0,2,1,1,0,72,0,0,20211027,20210921,20210825
1804,204217,565,360,77,4,3,0,0,2,0,0,0,2,2,1,0,93,256,0,20211027,20210921,20210825
1804,208869,565,347,68,4,0,0,0,0,0,0,0,2,1,1,0,73,0,0,20211027,20210921,20210825
1804,282447,565,73,68,2,1,0,0,0,0,0,0,2,0,1,0,62,1,0,20210825,20210810,0
1804,282519,565,97,57,2,0,0,0,0,0,0,0,2,0,1,0,63,0,0,20211027,20210810,0
1804,237471,565,144,66,4,0,0,0,0,1,0,0,1,0,1,0,70,0,0,20211027,20210921,20210825
1798,198285,565,90,52,1,0,0,0,0,0,0,0,2,0,1,0,52,0,0,20210810,0,0
1798,203264,565,90,55,1,0,0,0,0,0,0,0,2,0,1,0,55,0,0,20210810,0,0
1798,192496,565,85,58,1,0,0,0,0,0,0,0,1,0,1,0,58,0,0,20210810,0,0
1798,163757,565,90,56,1,0,0,0,0,0,0,0,2,0,1,0,56,0,0,20210810,0,0
1798,198071,565,90,51,1,0,0,0,0,0,0,0,2,0,1,0,51,0,0,20210810,0,0
1798,282091,565,46,52,1,0,0,0,0,0,0,0,1,0,1,0,52,0,0,20210810,0,0
1798,211373,565,90,53,1,0,0,0,0,0,0,0,2,0,1,0,53,0,0,20210810,0,0
1798,203930,565,90,60,1,1,0,0,0,0,0,0,2,0,1,0,60,1,0,20210810,0,0
1798,171970,565,56,52,1,0,0,0,0,0,0,0,1,0,1,0,52,0,0,20210810,0,0
1798,225279,565,90,50,1,0,0,0,0,0,0,0,2,0,1,0,50,0,0,20210810,0,0
1798,283339,565,90,55,1,0,0,0,0,0,0,0,2,0,1,0,55,0,0,20210810,0,0
1798,202123,565,44,61,1,0,0,0,0,0,0,0,1,0,1,0,61,0,0,20210810,0,0
1798,212742,565,34,58,1,0,0,0,0,0,0,0,1,0,1,0,58,0,0,20210810,0,0
1798,283538,565,5,62,1,0,0,0,0,0,0,0,1,0,1,0,62,0,0,20210810,0,0
14,283123,565,180,60,2,0,0,0,0,0,0,0,3,0,1,0,66,0,0,20210825,20210810,0
14,235977,565,180,64,2,0,0,0,0,1,0,0,3,0,1,0,72,0,0,20210825,20210810,0
14,230919,565,90,72,1,0,0,0,0,0,0,0,1,0,1,0,72,0,0,20210810,0,0
14,208018,565,90,67,1,0,0,0,0,0,0,0,1,0,1,0,67,0,0,20210810,0,0
14,212645,565,180,64,2,1,0,0,0,0,0,0,3,0,1,0,76,256,0,20210825,20210810,0
14,191566,565,90,68,1,0,0,0,0,0,0,0,1,0,1,0,68,0,0,20210810,0,0
14,280481,565,180,62,2,0,0,0,0,1,0,0,3,0,1,0,71,0,0,20210825,20210810,0
14,221251,565,136,63,2,0,0,0,0,0,0,0,2,0,1,0,73,0,0,20210825,20210810,0
14,283868,565,180,67,2,1,0,0,0,0,0,0,3,0,1,0,79,256,0,20210825,20210810,0
14,212803,565,165,58,2,0,0,1,0,0,0,0,3,0,1,0,58,0,0,20210825,20210810,0
14,202517,565,90,80,1,0,0,1,1,0,0,0,1,0,1,0,80,0,0,20210810,0,0
7,215598,759,151,61,2,0,0,1,0,0,0,0,2,0,22,1174405120,53,0,0,20220123,20220115,0
14,227174,565,43,64,2,0,0,0,0,0,0,0,1,0,1,0,70,0,0,20210825,20210810,0
15,184436,565,360,68,4,0,0,0,0,0,0,0,4,2,1,0,80,0,0,20211027,20210921,20210824
15,189300,565,360,69,4,0,0,0,0,0,0,0,4,2,1,0,80,0,0,20211027,20210921,20210824
15,204761,565,360,68,4,0,0,0,0,0,0,0,4,2,1,0,77,0,0,20211027,20210921,20210824
15,193504,565,270,67,3,0,0,0,0,1,0,0,2,2,1,0,76,0,0,20211027,20210824,20210810
15,283972,565,360,69,4,0,0,0,0,0,0,0,4,2,1,0,79,0,0,20211027,20210921,20210824
15,280743,565,282,71,4,1,0,0,1,0,0,0,3,2,1,0,88,0,0,20211027,20210921,20210824
15,229739,565,344,74,4,3,0,0,1,0,0,0,3,2,1,0,86,512,0,20211027,20210921,20210824
15,203138,565,270,80,3,1,0,1,1,0,0,0,2,2,1,0,77,256,0,20210921,20210824,20210810
15,187818,565,270,73,3,1,0,1,0,1,0,0,2,2,1,0,77,1,0,20211027,20210824,20210810
15,226563,565,208,71,3,0,0,0,0,0,0,0,2,1,1,0,72,0,0,20210921,20210824,20210810
15,217758,565,204,71,3,0,0,0,0,0,0,0,2,1,1,0,69,0,0,20210921,20210824,20210810
95,208334,360,180,63,2,0,0,0,0,0,0,0,2,1,1,0,76,0,0,20220219,20220129,0
15,281867,565,134,64,3,1,0,0,0,0,0,0,2,0,1,0,66,256,0,20211027,20210824,20210810
1955,227941,565,90,53,1,0,0,0,0,0,0,0,2,0,1,0,53,0,0,20210810,0,0
1955,224361,565,90,52,1,0,0,0,0,0,0,0,2,0,1,0,52,0,0,20210810,0,0
1955,187154,565,90,53,1,0,0,0,0,0,0,0,2,0,1,0,53,0,0,20210810,0,0
1955,203059,565,90,53,1,0,0,0,0,0,0,0,2,0,1,0,53,0,0,20210810,0,0
1955,283003,565,90,51,1,0,0,0,0,1,0,0,2,0,1,0,51,0,0,20210810,0,0
1955,235496,565,56,52,1,0,0,0,0,0,0,0,1,0,1,0,52,0,0,20210810,0,0
1955,213147,565,61,53,1,0,0,0,0,0,0,0,1,0,1,0,53,0,0,20210810,0,0
1955,219990,565,90,51,1,0,0,0,0,0,0,0,2,0,1,0,51,0,0,20210810,0,0
1955,213797,565,90,54,1,0,0,0,0,0,0,0,2,0,1,0,54,0,0,20210810,0,0
1955,212990,565,90,53,1,0,0,0,0,0,0,0,2,0,1,0,53,0,0,20210810,0,0
1955,283407,565,90,56,1,0,0,0,0,0,0,0,2,0,1,0,56,0,0,20210810,0,0
1955,283535,565,34,62,1,0,0,0,0,0,0,0,1,0,1,0,62,0,0,20210810,0,0
1955,282968,565,29,62,1,0,0,0,0,0,0,0,1,0,1,0,62,0,0,20210810,0,0
112254,203034,565,120,59,1,0,0,0,0,0,0,0,2,0,1,0,59,0,0,20210810,0,0
112254,232621,565,120,55,1,0,0,0,0,1,0,0,2,0,1,0,55,0,0,20210810,0,0
112254,190240,565,77,59,1,0,0,0,0,0,0,0,1,0,1,0,59,0,0,20210810,0,0
112254,170229,565,120,58,1,0,0,0,0,0,0,0,2,0,1,0,58,0,0,20210810,0,0
112254,194148,565,120,60,1,0,0,0,0,1,0,0,2,0,1,0,60,0,0,20210810,0,0
112254,209315,565,120,69,1,1,0,0,0,0,0,0,2,0,1,0,69,1,0,20210810,0,0
112254,204222,565,120,57,1,0,0,0,0,0,0,0,2,0,1,0,57,0,0,20210810,0,0
112254,226681,565,93,57,1,0,0,0,0,0,0,0,1,0,1,0,57,0,0,20210810,0,0
112254,282373,565,120,55,1,0,0,0,0,0,0,0,2,0,1,0,55,0,0,20210810,0,0
112254,208850,565,120,65,1,0,0,0,0,0,0,0,2,0,1,0,65,0,0,20210810,0,0
112254,193557,565,120,70,1,1,0,0,0,0,0,0,2,0,1,0,70,1,0,20210810,0,0
112254,225558,565,27,60,1,0,0,0,0,0,0,0,1,0,1,0,60,0,0,20210810,0,0
112254,224913,565,43,59,1,0,0,0,0,0,0,0,1,0,1,0,59,0,0,20210810,0,0
1928,225280,565,240,56,2,0,0,0,0,0,0,0,4,0,1,0,55,0,0,20210824,20210810,0
1928,205160,565,240,58,2,0,0,0,0,0,0,0,4,0,1,0,60,0,0,20210824,20210810,0
1928,186172,565,240,57,2,0,0,0,0,0,0,0,4,0,1,0,58,0,0,20210824,20210810,0
1928,282145,565,240,58,2,0,0,0,0,0,0,0,4,0,1,0,60,0,0,20210824,20210810,0
1928,282368,565,240,65,2,1,0,0,0,1,0,0,4,0,1,0,69,256,0,20210824,20210810,0
1928,235333,565,180,62,2,0,0,1,0,0,0,0,3,0,1,0,68,0,0,20210824,20210810,0
1928,238608,565,192,58,2,0,0,0,0,0,0,0,3,0,1,0,58,0,0,20210824,20210810,0
1928,283547,565,240,59,2,0,0,0,0,0,0,0,4,0,1,0,60,0,0,20210824,20210810,0
1928,283391,565,176,56,2,0,0,0,0,1,0,0,3,0,1,0,58,0,0,20210824,20210810,0
1928,204365,565,200,66,2,1,0,0,0,0,0,0,3,0,1,0,60,1,0,20210824,20210810,0
1928,281036,565,240,66,2,0,0,1,1,0,0,0,4,0,1,0,73,0,0,20210824,20210810,0
1928,203328,565,124,66,2,1,0,0,0,0,0,0,2,0,1,0,70,256,0,20210824,20210810,0
1928,233810,565,40,62,1,0,0,0,0,0,0,0,1,0,1,0,62,0,0,20210810,0,0
110890,283594,565,90,51,1,0,0,0,0,0,0,0,2,0,1,0,51,0,0,20210810,0,0
110890,281129,565,90,51,1,0,0,0,0,0,0,0,2,0,1,0,51,0,0,20210810,0,0
110890,283567,565,90,53,1,0,0,0,0,0,0,0,2,0,1,0,53,0,0,20210810,0,0
110890,198497,565,90,53,1,0,0,0,0,0,0,0,2,0,1,0,53,0,0,20210810,0,0
110890,282374,565,90,53,1,0,0,0,0,1,0,0,2,0,1,0,53,0,0,20210810,0,0
110890,204410,565,90,52,1,0,0,0,0,0,0,0,2,0,1,0,52,0,0,20210810,0,0
110890,192154,565,90,55,1,0,0,0,0,0,0,0,2,0,1,0,55,0,0,20210810,0,0
110890,282287,565,90,62,1,1,0,0,0,0,0,0,2,0,1,0,62,1,0,20210810,0,0
110890,206558,565,90,54,1,0,0,0,0,0,0,0,2,0,1,0,54,0,0,20210810,0,0
110890,202099,565,61,49,1,0,0,0,0,0,0,0,2,0,1,0,49,0,0,20210810,0,0
110890,239836,565,90,60,1,0,0,0,0,0,0,0,2,0,1,0,60,0,0,20210810,0,0
110890,205382,565,29,66,1,0,0,0,0,0,0,0,0,0,1,0,66,0,0,20210810,0,0
1940,281046,565,300,58,3,0,0,0,0,0,0,0,5,0,1,0,68,0,0,20210921,20210825,20210810
1940,189900,565,90,71,1,0,0,0,0,1,0,0,1,0,1,0,71,0,0,20210810,0,0
1940,204554,565,90,72,1,0,0,0,0,0,0,0,1,0,1,0,72,0,0,20210810,0,0
1940,203145,565,186,65,3,0,0,0,0,0,0,0,3,0,1,0,68,0,0,20210921,20210825,20210810
1940,283401,565,231,59,3,0,0,0,0,1,0,0,4,0,1,0,66,0,0,20210921,20210825,20210810
1940,189163,565,245,60,3,1,0,0,0,0,0,0,4,0,1,0,65,256,0,20210921,20210825,20210810
1940,186198,565,300,58,3,0,0,0,0,0,0,0,5,0,1,0,70,0,0,20210921,20210825,20210810
1940,215950,565,300,63,3,2,0,0,0,1,0,0,5,0,1,0,66,512,0,20210921,20210825,20210810
1940,225734,565,250,58,3,0,0,0,0,0,0,0,4,0,1,0,68,0,0,20210921,20210825,20210810
1940,210244,565,300,65,3,0,0,0,0,0,0,0,5,0,1,0,73,0,0,20210921,20210825,20210810
1940,203500,565,300,71,3,2,0,0,1,0,0,0,5,0,1,0,89,0,2,20210921,20210825,20210810
1940,282155,565,235,60,3,0,0,0,0,0,0,0,4,0,1,0,67,0,0,20210921,20210825,20210810
1940,169919,565,105,63,3,0,0,1,0,0,0,0,2,0,1,0,64,0,0,20210921,20210825,20210810
1937,240274,565,90,57,1,0,0,0,0,0,0,0,1,0,1,0,57,0,0,20210810,0,0
1937,193804,565,90,59,1,0,0,0,0,0,0,0,1,0,1,0,59,0,0,20210810,0,0
1937,203428,565,90,56,1,0,0,0,0,0,0,0,1,0,1,0,56,0,0,20210810,0,0
1937,187797,565,90,56,1,0,0,0,0,0,0,0,1,0,1,0,56,0,0,20210810,0,0
1937,163158,565,90,55,1,0,0,0,0,0,0,0,1,0,1,0,55,0,0,20210810,0,0
1937,283399,565,90,54,1,0,0,0,0,0,0,0,1,0,1,0,54,0,0,20210810,0,0
1937,205589,565,90,56,1,0,0,0,0,0,0,0,1,0,1,0,56,0,0,20210810,0,0
1937,281044,565,90,54,1,0,0,0,0,0,0,0,1,0,1,0,54,0,0,20210810,0,0
1937,204324,565,90,57,1,0,0,0,0,0,0,0,1,0,1,0,57,0,0,20210810,0,0
1937,222872,565,90,57,1,0,0,0,0,0,0,0,1,0,1,0,57,0,0,20210810,0,0
1937,281148,565,90,57,1,0,0,0,0,0,0,0,1,0,1,0,57,0,0,20210810,0,0
1808,135587,565,90,77,1,0,0,0,0,0,0,0,0,1,1,0,77,0,0,20210810,0,0
1808,226109,565,90,75,1,0,0,0,0,0,0,0,0,1,1,0,75,0,0,20210810,0,0
1808,226454,565,90,77,1,0,0,0,0,0,0,0,0,1,1,0,77,0,0,20210810,0,0
1808,213653,565,90,77,1,0,0,0,0,0,0,0,0,1,1,0,77,0,0,20210810,0,0
1808,220837,565,180,61,2,0,0,0,0,0,0,0,3,1,1,0,75,0,0,20210825,20210810,0
1808,228356,565,90,75,1,0,0,0,0,0,0,0,0,1,1,0,75,0,0,20210810,0,0
1808,284004,565,180,59,2,0,0,0,0,0,0,0,3,1,1,0,72,0,0,20210825,20210810,0
1808,186143,565,168,62,2,0,0,0,0,0,0,0,2,1,1,0,76,0,0,20210825,20210810,0
1808,203606,565,90,81,1,1,0,0,0,0,0,0,0,1,1,0,81,1,0,20210810,0,0
1808,228642,565,90,87,1,0,0,1,1,0,0,0,0,1,1,0,87,0,0,20210810,0,0
1808,173859,565,90,72,1,0,0,0,0,0,0,0,0,1,1,0,72,0,0,20210810,0,0
1803,198039,565,270,70,3,0,0,0,1,0,0,0,3,2,1,0,80,0,0,20210921,20210825,20210810
1803,204033,565,270,67,3,0,0,0,0,0,0,0,3,2,1,0,75,0,0,20210921,20210825,20210810
1803,208188,565,270,68,3,0,0,0,0,0,0,0,3,2,1,0,76,0,0,20210921,20210825,20210810
1803,281133,565,270,68,3,0,0,0,0,1,0,0,3,2,1,0,78,0,0,20210921,20210825,20210810
1803,239119,565,196,73,3,0,0,0,0,0,0,0,1,2,1,0,76,0,0,20210921,20210825,20210810
1803,208852,565,270,68,3,0,0,1,0,0,0,0,3,2,1,0,73,0,0,20210921,20210825,20210810
1803,192231,565,180,79,2,1,0,0,1,0,0,0,0,2,1,0,87,256,0,20210825,20210810,0
1803,212846,565,228,69,3,0,0,0,0,0,0,0,1,2,1,0,75,0,0,20210921,20210825,20210810
1803,199658,565,254,68,3,0,0,0,0,0,0,0,2,2,1,0,75,0,0,20210921,20210825,20210810
1803,222970,565,270,64,3,0,0,0,0,0,0,0,3,2,1,0,72,0,0,20210921,20210825,20210810
1803,221141,565,234,70,3,2,0,0,0,1,0,0,3,1,1,0,71,2,0,20210921,20210825,20210810
1930,283393,565,90,57,1,0,0,0,0,0,0,0,1,0,1,0,57,0,0,20210810,0,0
