offset6x,offset5y,offset10x,offset2x,offset2y,offset6y,offset7x,offset3x,offset8x,offset10y,offset3y,offset4x,offset7y,offset0x,offset8y,offset9x,offset5x,offset0y,offset1x,offset4y,offset9y,offset1y,playerid35,defmentality,playerinstruction10_1,playerinstruction3_1,playerid0,playerinstruction1_1,playerid9,customsub0in,playerid36,position10,rightfreekicktakerid,playerinstruction9_2,playerid44,playerid27,playerinstruction9_1,playerinstruction4_2,playerid1,position6,playerinstruction1_2,playerinstruction5_2,playerid38,playerid31,playerid7,playerid20,playerid39,position8,playerid42,playerid48,playerid13,playerid6,customsub0out,playerinstruction7_1,playerid37,buspassing,playerid5,sourceformationid,playerid45,playerinstruction0_2,playerid8,playerid14,playerid46,defteamwidth,playerinstruction8_1,longkicktakerid,playerid12,playerid2,playerinstruction5_1,position5,busdribbling,rightcornerkicktakerid,playerid30,formationaudioid,customsub1in,playerid15,playerid41,playerinstruction6_1,defaggression,playerid47,playerid23,playerid16,playerinstruction6_2,tacticid,customsub1out,playerinstruction10_2,leftcornerkicktakerid,playerinstruction3_2,playerid18,playerid4,playerid40,playerid49,customsub2out,teamid,position2,playerinstruction4_1,playerid22,playerid24,playerid11,playerinstruction8_2,customsub2in,playerid3,captainid,playerinstruction0_1,playerid51,leftfreekicktakerid,position4,playerid25,playerinstruction2_2,playerid33,buspositioning,playerid19,playerid17,ccpositioning,busbuildupspeed,ccshooting,position3,playerid26,ccpassing,playerid50,playerid34,formationfullnameid,penaltytakerid,playerinstruction7_2,playerid32,freekicktakerid,defdefenderline,playerid28,playerid21,playerid10,position0,position9,playerid43,playerid29,position7,cccrossing,position1,playerinstruction2_1
1051931443.0,1057174323.0,1033476506.0,1056964608.0,1041865114.0,1057174323.0,1028443341.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1064514355.0,1057384038.0,1056964608.0,1062417203.0,1056947831.0,1059481190.0,1016028201.0,1059900621.0,1057384038.0,1063256064.0,1041865114.0,236311,66,2394112,16,179783,16,225719,-1,181458,27,208808,8,-1,221896,8650760,8,281612,15,8,8,-1,163264,224394,231614,-1,23,-1,-1,213296,209499,-1,136595456,200724,50,202087,25,-1,0,208808,205976,-1,33,2263040,208808,196801,205362,134220288,13,63,202087,107084,0,-1,207431,-1,134222080,53,-1,239341,198118,8,0,-1,8,198950,8,236348,198950,-1,-1,-1,34,5,136595456,281392,238744,193698,8,-1,204082,205362,0,-1,208808,12,238743,8,282829,0,234407,227604,1,51,42,6,223885,49,-1,280751,2,209499,8,283680,200641,0,198200,226229,216547,0,25,-1,197083,16,63,4,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1064514355.0,1051092582.0,1028443341.0,1063256064.0,1041865114.0,1033476506.0,1059481190.0,1056964608.0,1059481190.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,75,67403776,16,186148,8,198658,-1,-1,25,212692,8,-1,223197,134252544,8,216381,11,8,8,-1,283834,212692,177100,-1,16,-1,-1,281611,219510,-1,135825408,-1,49,199829,4,-1,0,226377,281875,-1,32,136480768,226377,229154,199761,576,9,32,212692,282496,14,-1,235675,-1,320,62,-1,229353,212772,8,0,-1,8,212692,8,229336,226166,-1,-1,-1,36,4,8,221323,235647,183513,8,-1,192620,192620,0,-1,226377,7,235719,8,-1,0,235717,212023,0,50,31,6,280752,48,-1,-1,3,183714,8,284556,164491,0,282486,234078,183714,0,18,-1,282484,12,32,3,16
1059481190.0,1058432614.0,1053273620.0,1056964608.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1056964608.0,1057174323.0,1056964608.0,1058432614.0,1058642330.0,1064094925.0,1016028201.0,1059900621.0,1051512013.0,1063256064.0,1041865114.0,-1,49,268730368,16,236583,16,283130,-1,-1,26,193283,8,-1,222773,16809992,8,194196,13,8,8,-1,198614,210111,235022,-1,16,-1,-1,211907,193283,-1,10496,-1,52,204737,22,-1,0,224334,215568,-1,69,136611840,283130,193311,199776,136594432,12,66,224334,207939,1,-1,199577,-1,134220032,40,-1,192611,232643,8,0,-1,8,224334,8,225730,226168,-1,-1,-1,38,5,320,198849,280753,203793,8,-1,221354,199776,0,-1,283130,10,188770,8,280784,0,234399,227370,1,49,69,6,184312,40,-1,284017,-1,183574,8,198350,193283,0,281876,218889,183574,0,24,-1,190014,15,66,4,16
1051931443.0,1057174323.0,1033476506.0,1057006551.0,1040187392.0,1057174323.0,1033476506.0,1049834291.0,1064094925.0,1062417203.0,1041751029.0,1064094925.0,1058432614.0,1056964608.0,1062417203.0,1056947831.0,1059481190.0,1016028201.0,1060529766.0,1058432614.0,1063256064.0,1042086573.0,192622,46,2394112,16,189296,16,201943,-1,-1,27,203807,8,-1,231073,294920,8,205705,15,8,8,-1,236710,210333,239613,-1,23,-1,-1,237382,202024,-1,136610816,-1,52,208461,25,-1,0,200346,222355,-1,59,2394112,200521,215689,217196,134220032,13,66,203807,219789,0,-1,173432,-1,134220032,52,-1,205715,237383,8,0,-1,8,200521,8,225117,200521,-1,-1,-1,39,5,136480768,210533,219760,205687,8,-1,188182,210333,0,-1,203807,12,213117,8,219693,0,237544,216065,0,49,59,6,192071,52,-1,226601,2,200521,8,179847,143076,0,280585,229582,203807,0,25,-1,282580,16,56,4,16
1051931443.0,1051512013.0,1056947831.0,1059816735.0,1040187392.0,1051512013.0,1064094925.0,1051260355.0,1033476506.0,1063256064.0,1040187392.0,1036831949.0,1058432614.0,1056964608.0,1058432614.0,1056964608.0,1059481190.0,1016028201.0,1063675494.0,1046898278.0,1059397304.0,1046898278.0,212491,45,100663328,16,162835,8,216352,-1,283833,25,216352,8,-1,190852,43008,8,205551,11,8,8,199304,282550,227796,234142,202648,16,-1,-1,225970,201455,-1,136873984,283483,69,219985,4,-1,0,193571,215639,-1,42,136872960,216352,178311,190531,320,9,57,216352,282551,14,-1,184087,227732,320,43,-1,234102,232363,8,0,-1,4,193571,8,213994,200108,170368,-1,-1,44,4,4,235841,225295,208251,8,-1,201377,162835,0,-1,216352,7,219715,8,216466,0,203967,162297,0,70,72,6,193786,73,-1,213134,3,216352,8,283043,161956,0,234787,213993,235842,0,18,-1,282695,12,77,3,16
1051931443.0,1051512013.0,1056947831.0,1059271475.0,1043542835.0,1051512013.0,1063675494.0,1052350874.0,1036831949.0,1063256064.0,1043542835.0,1036831949.0,1059481190.0,1056964608.0,1059481190.0,1056964608.0,1059481190.0,1016028201.0,1063675494.0,1046898278.0,1059489579.0,1046898278.0,220466,67,33587208,16,186153,8,211110,-1,219938,25,211110,8,181783,229593,74752,8,188377,11,8,8,211323,225439,212404,210358,211322,16,189342,-1,180206,170890,-1,136857600,213829,36,194753,4,173210,0,200104,167664,138956,41,136464384,211110,201042,211320,320,9,25,200104,227535,14,-1,177509,189506,320,51,-1,237335,198784,8,0,-1,8,211110,8,209658,191043,191053,-1,-1,45,4,8,201299,236610,172723,8,-1,205452,170890,0,-1,211110,7,233556,8,222573,0,202884,179844,1,36,41,6,231535,39,-1,220477,3,211110,8,225332,180206,0,229194,202135,153079,0,18,184501,228413,12,41,3,16
1064094925.0,1051512013.0,1056947831.0,1056964608.0,1041865114.0,1058432614.0,1056964608.0,1051260355.0,1033476506.0,1063256064.0,1040187392.0,1059481190.0,1057174323.0,1056964608.0,1058432614.0,1056964608.0,1051931443.0,1016028201.0,1059816735.0,1051512013.0,1061158912.0,1040187392.0,185422,55,1343488,16,212151,16,201858,-1,201262,25,283005,8,-1,233708,1343488,8,281282,12,8,8,204523,181820,199767,236355,-1,16,-1,-1,211361,235126,-1,9728,211176,50,176266,28,-1,0,283005,197061,-1,55,136611840,192991,198706,216437,320,11,65,199767,204691,1,-1,198717,-1,136611840,65,-1,233808,233809,8,0,-1,8,235126,8,215810,231919,-1,-1,-1,46,5,576,220709,222391,282579,8,-1,216774,176266,0,-1,283005,9,222060,8,178224,0,213957,221332,1,68,63,6,280547,70,-1,282544,23,192991,8,220048,198706,0,233691,206098,192991,0,21,-1,231916,14,65,4,16
1059648963.0,1052770304.0,1036831949.0,1059271475.0,1043542835.0,1057803469.0,1051595899.0,1052350874.0,1063675494.0,1061578342.0,1043542835.0,1036831949.0,1057803469.0,1056964608.0,1061578342.0,1056947831.0,1056964608.0,1016028201.0,1063675494.0,1046898278.0,1063256064.0,1046898278.0,158232,67,1214464,16,230621,4,195859,-1,215871,27,193352,8,-1,236378,33587208,8,219626,13,8,8,283700,191068,189125,218191,-1,23,-1,-1,284288,222077,-1,134220288,283769,33,158963,9,-1,0,202651,201454,-1,57,4491264,189125,217731,185239,48,10,51,202651,192073,6,-1,201931,-1,134220032,57,-1,230952,220971,8,0,-1,8,202651,8,201179,193352,-1,-1,-1,47,4,4,228880,219591,237715,8,-1,212218,158963,0,-1,193352,7,219184,8,202556,0,219998,168651,0,29,27,6,170320,30,-1,184267,7,202651,8,177600,193352,0,228651,240385,211368,0,25,-1,211302,15,47,3,16
1056964608.0,1057174323.0,1033476506.0,1059900621.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1056947831.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,280561,58,4360192,16,24630,8,175943,-1,232437,27,198219,8,-1,220531,285245440,8,190824,14,8,8,219411,234045,171877,230740,213582,23,-1,-1,230613,205498,-1,134219264,228579,29,210406,8,-1,0,216201,205943,-1,46,1197056,198219,205850,208534,134220288,13,50,198219,206042,6,-1,282673,-1,134219792,56,-1,240140,183898,8,0,-1,4,198219,8,191011,210035,173426,-1,-1,48,4,4,240627,235690,283062,8,-1,213661,171877,0,-1,198219,7,220565,8,282571,0,237669,192397,0,28,24,6,220534,29,-1,197231,17,175943,8,227927,198219,1,220475,192593,198219,0,25,-1,212381,15,76,3,16
1056964608.0,1057174323.0,1033476506.0,1059900621.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1056947831.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,49,2394112,16,177340,4,281610,-1,-1,27,281610,8,-1,-1,16809992,8,221284,14,8,8,-1,-1,281877,280754,-1,23,-1,-1,221472,282723,-1,134219264,-1,68,282549,8,-1,0,239679,239678,-1,65,2394112,281610,282564,282574,134220288,13,34,216079,-1,6,-1,239680,-1,134220032,50,-1,-1,239884,8,0,-1,8,281283,8,230558,281283,-1,-1,-1,50,4,4,-1,-1,231502,8,-1,281379,281379,0,-1,281610,7,-1,8,-1,0,188949,239648,0,69,75,6,-1,80,-1,-1,17,281283,8,-1,188949,0,-1,283131,216079,0,25,-1,-1,15,34,3,16
1059481190.0,1051512013.0,1033476506.0,1059900621.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1056947831.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,191202,76,2394112,16,212831,4,233631,-1,232064,27,189712,8,-1,239570,41943048,8,206591,13,8,8,-1,222104,189712,210736,-1,23,-1,-1,228251,178518,-1,134220032,205069,52,53302,9,-1,0,202851,210864,-1,59,2263040,53302,207441,220793,80,10,39,53302,229574,6,-1,209889,-1,134220288,69,-1,181402,220715,8,0,-1,8,53302,8,193116,207993,-1,-1,-1,52,4,4,220061,225536,199503,8,-1,201143,53302,0,-1,53302,7,186805,8,224387,0,229927,213345,1,52,44,6,208424,35,-1,190264,7,190813,8,215376,185103,0,235929,232340,190813,0,25,-1,231917,15,69,3,16
1052102571.0,1052770304.0,1056947831.0,1059271475.0,1043542835.0,1052770304.0,1062836634.0,1052350874.0,1056964608.0,1063256064.0,1043542835.0,1036831949.0,1060320051.0,1056964608.0,1059690906.0,1041865114.0,1059313418.0,1016028201.0,1063675494.0,1046898278.0,1060320051.0,1046898278.0,284177,66,1343488,16,168435,8,225201,-1,283762,25,204102,8,-1,281878,134236160,8,186345,11,8,8,227732,283132,225844,233794,-1,18,-1,-1,190544,280755,-1,134235136,220637,51,281277,3,-1,0,204102,201223,-1,66,45056,204102,281683,230672,320,9,76,281277,199626,14,-1,229899,-1,320,66,-1,203458,237391,8,0,-1,8,204102,8,193337,223721,-1,-1,-1,54,4,8,240475,201976,282868,8,-1,235290,235290,0,-1,204102,7,281252,8,211385,0,213614,224836,1,49,53,6,281226,42,-1,284314,16,281277,8,173608,190544,0,281527,240573,198504,0,19,-1,281354,17,46,3,16
1057066949.0,1057174323.0,1033476506.0,1059900621.0,1041865114.0,1056125747.0,1051931443.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1056947831.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,202493,76,2263040,16,183497,4,224933,-1,281394,27,226592,8,-1,223007,67403776,8,189018,14,8,8,-1,238282,226592,228882,-1,23,-1,-1,236791,161805,-1,134220032,192537,53,216320,8,-1,0,201240,235874,-1,68,2263040,226592,221702,205243,134220032,13,48,161805,188601,6,-1,230072,-1,134220032,78,-1,208593,280542,8,0,-1,8,226592,8,220052,225476,-1,-1,-1,55,4,8,214661,210742,212889,8,-1,189288,161805,0,-1,226592,7,215559,8,196143,0,229910,225116,0,51,55,6,209890,44,-1,191198,17,224933,8,237294,212616,0,220578,220230,222832,0,25,-1,192575,15,78,3,16
1051931443.0,1051512013.0,1053273620.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1058642330.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,34,1343488,16,201138,8,281775,-1,-1,26,138066,8,-1,-1,67403776,8,223445,11,8,8,-1,-1,138066,231189,-1,16,-1,-1,281192,209698,-1,136611840,-1,49,209691,17,-1,0,212519,280756,-1,40,136611840,138066,232557,229169,288,9,55,138066,-1,10,-1,236403,-1,288,45,-1,283133,229448,8,0,-1,8,138066,8,204242,235568,-1,-1,-1,57,4,4,281169,282491,237664,8,-1,225050,138066,0,-1,138066,7,281879,8,-1,0,235799,157888,0,60,50,6,219907,51,-1,-1,12,207640,8,-1,138066,0,-1,229447,207640,0,24,-1,-1,12,63,3,16
1059481190.0,1051512013.0,1033476506.0,1059900621.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1056947831.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,29,2394112,16,222411,8,186405,-1,-1,27,222943,8,-1,205985,294920,8,188155,13,8,8,-1,189805,184271,220579,-1,23,-1,-1,192476,217605,-1,134219264,-1,72,222715,9,-1,0,281880,199042,-1,25,2394112,222943,202515,280704,48,10,80,281880,208830,6,-1,175254,-1,134222080,23,-1,240752,220132,8,0,-1,8,184271,8,229575,164169,-1,-1,-1,59,4,8,240751,280757,158121,8,-1,233219,184271,0,-1,222943,7,280508,8,-1,0,238475,223510,0,73,80,6,223898,60,-1,-1,7,186405,8,284559,222737,0,281540,236830,222943,0,25,-1,283134,15,60,3,16
1064094925.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1058432614.0,1059481190.0,1051092582.0,1051931443.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1057174323.0,1033476506.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1058432614.0,1045220557.0,282344,45,294920,16,190120,8,199418,-1,-1,25,134779,8,-1,157678,136611840,8,229487,12,8,8,-1,281881,280551,236277,-1,15,-1,-1,228093,231102,-1,134220032,-1,52,213725,2,-1,0,178051,192673,-1,59,134220032,178051,193953,282393,320,10,56,231102,214594,15,-1,186456,-1,136611840,60,-1,240528,187517,8,0,-1,8,213725,8,239210,188696,-1,-1,-1,62,4,4,236813,240527,187051,8,-1,176483,134779,0,-1,134779,7,240257,8,236836,0,223951,211398,0,49,59,6,196580,60,-1,235751,-1,134779,8,182713,134779,0,280758,228294,134779,0,16,-1,280701,13,56,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,280759,48,294920,16,281882,4,235561,-1,205686,25,184387,8,-1,281174,134252544,8,238996,11,8,8,-1,192722,225172,235456,-1,16,-1,-1,282643,195873,-1,136611840,-1,38,184387,4,-1,0,281490,223557,-1,53,136611840,184387,237551,229705,320,9,32,281490,200778,14,-1,282539,-1,320,39,-1,229926,173033,8,0,-1,8,184387,8,235563,226076,-1,-1,-1,64,4,4,239502,283603,209518,8,-1,199508,199508,0,-1,184387,7,283135,8,284560,0,224837,229704,0,38,43,6,282446,33,-1,284388,3,184387,8,233146,184387,0,232444,239164,219641,0,18,-1,206269,12,43,3,16
1033476506.0,1058432614.0,1033476506.0,1056964608.0,1041865114.0,1058432614.0,1056964608.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1056964608.0,1059690906.0,1056964608.0,1062417203.0,1056947831.0,1064094925.0,1016028201.0,1059900621.0,1051512013.0,1063256064.0,1041865114.0,236723,58,2394112,16,178086,16,201380,-1,235076,27,201073,8,-1,239817,294920,8,203030,16,8,8,-1,222160,214907,239342,-1,23,-1,-1,197681,201073,-1,134252544,-1,69,176571,26,-1,0,234128,280601,-1,51,2394112,201073,220337,179784,136857600,12,31,205966,225149,0,-1,210520,-1,136857600,53,-1,190276,211382,8,0,-1,8,176571,8,213874,225945,-1,-1,-1,65,5,320,236480,240443,215698,8,-1,215930,179784,0,-1,201073,10,240442,8,177475,0,239894,237631,1,70,72,6,240371,65,-1,240086,1,201073,8,182166,216433,0,238346,236639,205966,0,25,-1,225150,18,31,4,16
1051931443.0,1057174323.0,1033476506.0,1060529766.0,1041979199.0,1057174323.0,1056964608.0,1049834291.0,1064094925.0,1062417203.0,1041529569.0,1033476506.0,1059690906.0,1056964608.0,1062417203.0,1056947831.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,193361,68,2394112,16,199721,4,221639,-1,280813,27,221639,8,-1,234400,294920,8,201999,15,8,8,190014,190761,210513,239508,230938,23,-1,-1,206306,238392,-1,43008,211736,38,232192,11,-1,0,205569,226537,-1,69,2394112,221639,200353,180334,134220032,13,38,205569,181560,6,-1,281980,-1,134220032,69,-1,221919,220175,8,0,-1,8,210513,8,232360,228618,206075,-1,-1,66,4,4,238391,236461,223509,8,-1,188829,180334,0,-1,221639,7,234914,8,191488,0,226863,240753,0,39,39,6,234906,39,-1,189446,4,221639,8,216150,216594,0,223070,239496,238341,0,25,-1,216076,18,79,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1063675494.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058660785.0,1056964608.0,1059481190.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,281099,43,262184,16,219793,4,234317,-1,152996,25,234317,8,-1,212095,43008,8,200298,11,8,8,-1,284561,237989,230045,-1,16,-1,-1,215379,218623,-1,138708992,-1,51,221250,4,-1,0,214971,234239,-1,38,136611840,234317,193169,283478,320,9,35,237989,211856,14,-1,226518,-1,576,31,-1,235818,281198,8,0,-1,8,237989,4,209830,216139,-1,-1,-1,68,4,8,237138,230140,239025,8,-1,280451,221250,0,-1,234317,7,197896,4,283251,0,236590,192310,0,53,38,6,223302,31,-1,282999,3,225293,8,284392,137960,0,211177,234910,225293,0,18,-1,216463,12,35,3,16
1051931443.0,1051512013.0,1053273620.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1058642330.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,48,294920,16,221087,4,200610,-1,-1,26,216393,8,-1,281188,294920,8,226851,11,8,8,-1,282782,207948,229449,-1,16,-1,-1,203106,205391,-1,138577920,-1,36,216393,17,-1,0,213400,229454,-1,56,136873984,216393,282462,215792,320,9,53,216393,228674,10,-1,281377,-1,320,40,-1,225151,221701,8,0,-1,8,216393,8,229450,203505,-1,-1,-1,69,4,4,225710,206083,235582,8,-1,280546,215792,0,-1,216393,7,281621,8,210822,0,240024,222159,0,39,54,6,281620,34,-1,-1,12,216393,8,229092,213565,0,228942,229011,237708,0,24,-1,234924,12,74,3,16
1051595899.0,1051512013.0,1053273620.0,1059900621.0,1041865114.0,1052770304.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1058642330.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,156432,47,294920,16,200726,4,183389,-1,283027,26,163699,8,-1,211056,294920,8,223597,11,8,8,212715,282422,219740,213325,283062,16,198949,-1,280064,163699,-1,136611840,226166,50,225126,17,-1,0,225139,231842,-1,32,136611840,163699,228616,200677,320,9,59,163699,220165,10,-1,280760,280868,576,43,-1,236827,188602,8,0,-1,8,163699,8,239136,231307,282798,-1,-1,70,4,4,234159,239118,198819,8,-1,237404,225126,0,-1,163699,7,160082,8,281181,0,237368,189099,0,52,32,6,201139,43,-1,202061,12,231041,8,281183,163699,0,161793,224032,231041,0,24,-1,230431,12,59,3,16
1059313418.0,1058355439.0,1053609165.0,1059900621.0,1041865114.0,1056243188.0,1052032106.0,1051092582.0,1035154227.0,1062836634.0,1041865114.0,1033476506.0,1057316930.0,1056964608.0,1059132224.0,1058474557.0,1063878499.0,1016028201.0,1064094925.0,1045220557.0,1063433902.0,1045220557.0,204278,66,294920,16,201325,8,204819,-1,223283,26,223874,8,-1,227877,294920,8,171378,13,8,4,159906,223794,223874,231105,221269,16,-1,-1,281196,226515,-1,134220288,281057,49,209304,16,-1,0,198394,210450,-1,47,136611840,223874,190516,203884,136644608,12,37,223874,227230,10,-1,281946,-1,134220032,67,-1,216646,280761,8,0,-1,8,198394,8,187047,201509,-1,-1,-1,71,4,4,234537,231346,206141,8,-1,187132,203884,0,-1,223874,7,240351,8,281763,0,222875,184255,0,50,31,6,237679,63,-1,216275,11,223874,4,210859,216643,0,219984,231720,208306,0,24,-1,219619,15,77,3,16
1051931443.0,1051512013.0,1056947831.0,1060529766.0,1043542835.0,1051512013.0,1064094925.0,1049834291.0,1033476506.0,1063256064.0,1043542835.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1057066949.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059833512.0,1045220557.0,-1,67,67403776,2,215223,8,212886,-1,-1,25,212886,8,-1,281883,134252544,8,235981,11,8,8,-1,198033,239003,213242,-1,16,-1,-1,282800,216451,-1,138708992,-1,39,225199,4,-1,0,227547,224756,-1,56,136644608,216451,213313,225863,320,9,25,216451,216388,14,-1,212030,-1,576,56,-1,222272,198076,8,0,-1,4,216451,8,235381,282434,-1,-1,-1,72,4,16,231318,232100,206518,4,-1,235454,216451,0,-1,216451,7,235361,8,283622,0,230686,153297,0,36,56,6,280762,36,-1,239127,3,212886,8,236767,216451,0,283136,222286,201145,0,18,-1,222266,12,56,3,16
1059481190.0,1051512013.0,1036831949.0,1059900621.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1064052982.0,1061913887.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1061633707.0,1056947831.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,281385,68,2394112,16,188943,4,179813,-1,202652,27,179813,8,-1,189358,34635776,8,204963,13,8,8,235805,282427,234799,232411,206590,23,-1,-1,191180,199556,-1,134220032,280095,36,229195,9,-1,0,280289,202126,-1,55,2394112,199556,222509,182493,320,10,34,190871,215181,6,-1,224411,-1,134220032,55,-1,230012,225850,8,0,-1,8,190871,8,161648,176676,202501,-1,-1,73,4,4,234795,280505,280324,8,-1,201535,199556,0,-1,179813,7,235029,8,283611,0,233866,193105,1,36,58,6,202547,34,-1,281896,7,179813,8,226226,179813,0,281266,234371,190871,0,25,-1,229831,15,45,3,16
1051931443.0,1051512013.0,1053273620.0,1059900621.0,1041865114.0,1051512013.0,1061997773.0,1051092582.0,1045220557.0,1063256064.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1059690906.0,1058642330.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,208324,45,268730368,16,197233,8,281217,-1,282692,26,215245,8,-1,233828,294920,8,199286,11,8,8,205641,230860,215245,198962,216549,19,283068,-1,218970,190674,-1,134254592,281804,50,214097,13,-1,0,230043,206167,-1,42,134252544,209504,235353,280524,320,9,58,215245,280572,10,-1,192838,283738,320,42,-1,231266,193062,8,0,-1,8,215245,8,201917,233829,216789,-1,-1,74,4,8,178251,182528,240434,8,-1,231263,190674,0,-1,215245,7,232116,8,221696,0,236998,226656,1,51,42,6,231872,42,-1,177953,-1,190674,8,225085,215245,0,239575,240474,209504,0,24,189558,204276,17,58,3,16
1051931443.0,1057174323.0,1033476506.0,1059900621.0,1041865114.0,1057174323.0,1056964608.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1062417203.0,1056947831.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,174379,67,2656256,16,224442,4,203736,-1,-1,27,197813,8,-1,284308,67403776,8,204105,15,8,8,-1,192612,200966,237132,-1,23,-1,-1,281884,220905,-1,134252544,-1,50,197813,11,-1,0,230857,235041,-1,42,2263040,197813,197480,280763,134220032,13,32,200966,202605,6,-1,282454,-1,134220032,62,-1,232884,240730,8,0,-1,8,197813,8,240725,223284,-1,-1,-1,76,4,8,234051,229790,208564,8,-1,235553,235553,0,-1,197813,7,221610,8,189480,0,231362,176772,0,50,47,6,214369,58,-1,182133,4,197813,8,189715,197813,0,282997,236636,235554,0,25,-1,282423,18,32,3,16
