offset6x,offset5y,offset10x,offset2x,defenders,offset2y,offset6y,offset7x,offset3x,offset8x,offset10y,offset3y,offset4x,offset7y,offset0x,offset8y,attackers,offset9x,midfielders,offset5x,offset0y,offset1x,offset4y,offset9y,offset1y,formationname,playerinstruction10_1,playerinstruction3_1,playerinstruction1_1,position10,playerinstruction9_2,playerinstruction9_1,playerinstruction4_2,position6,playerinstruction1_2,playerinstruction5_2,offensiverating,position8,playerinstruction7_1,playerinstruction0_2,playerinstruction8_1,playerinstruction5_1,position5,formationaudioid,playerinstruction6_1,playerinstruction6_2,playerinstruction10_2,playerinstruction3_2,teamid,position2,playerinstruction4_1,formationid,playerinstruction8_2,playerinstruction0_1,relativeformationid,position4,playerinstruction2_2,position3,formationfullnameid,playerinstruction7_2,position0,position9,position7,position1,playerinstruction2_1
1051931443.0,1051512013.0,1056947831.0,1060110336.0,1084227584.0,1042422117.0,1051512013.0,1064094925.0,1050589266.0,1033476506.0,1063256064.0,1042536202.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,8650760,16,4,25,8,134284288,8,11,8,8,2,16,138708992,0,136611840,80,9,14,320,8,8,8,18,4,8,49,8,0,4,7,8,6,3,8,0,18,12,3,16
1051931443.0,1051512013.0,1056947831.0,1060377094.0,1084227584.0,1042616733.0,1051512013.0,1064094925.0,1049834291.0,1033476506.0,1063256064.0,1042650287.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1057014940.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059868744.0,1045220557.0,4-2-3-1,33587208,16,8,25,8,43008,8,11,8,8,2,16,136611840,0,136611840,320,9,14,320,8,8,8,19,4,8,50,8,0,4,7,8,6,3,8,0,18,12,3,16
1051931443.0,1052770304.0,1057006551.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1063675494.0,1051092582.0,1035516615.0,1063541277.0,1041865114.0,1033476506.0,1059481190.0,1056964608.0,1059481190.0,1065353216.0,1057014940.0,1082130432.0,1059313418.0,1016028201.0,1064094925.0,1045220557.0,1060320051.0,1045220557.0,4-2-3-1,294920,16,4,25,8,43008,8,11,8,8,2,16,136463360,0,138708992,320,9,14,320,8,8,8,21,4,4,51,8,0,4,7,8,6,3,8,0,18,12,3,16
1059648963.0,1052652863.0,1033476506.0,1060529766.0,1082130432.0,1042294610.0,1057803469.0,1051595899.0,1049834291.0,1064094925.0,1062417203.0,1042294610.0,1033476506.0,1057531678.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2263040,1,4,27,8,9699328,8,13,8,8,3,23,134222080,0,2394112,48,10,6,10752,8,8,8,22,4,4,52,8,0,9,7,8,6,7,8,0,25,15,3,16
1059481190.0,1058432614.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1034697887.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058217866.0,1073741824.0,1058642330.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,268730368,16,8,26,8,16809992,8,13,8,8,2,16,134220032,0,136611840,136480768,12,10,134220032,8,8,8,23,4,4,53,8,0,16,7,8,6,11,8,0,24,15,3,16
1051931443.0,1051512013.0,1053273620.0,1059607020.0,1082130432.0,1041643654.0,1051512013.0,1064094925.0,1051344241.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,8,26,8,16809992,8,11,8,8,2,16,136611840,0,136611840,80,9,10,320,8,8,8,25,4,8,54,8,0,17,7,8,6,12,8,0,24,12,3,16
1064094925.0,1051512013.0,1056947831.0,1059900621.0,1083179008.0,1041865114.0,1058432614.0,1059481190.0,1051092582.0,1051931443.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1057174323.0,1065353216.0,1033476506.0,1083179008.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1058432614.0,1045220557.0,4-1-4-1,294920,16,8,25,8,135431168,8,12,8,8,2,15,134220032,0,134220032,320,10,15,136873984,8,8,8,27,4,8,55,8,0,2,7,8,6,-1,8,0,16,13,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,100696064,16,4,25,8,134252544,4,11,8,8,2,16,136480768,0,136611840,320,9,14,320,8,8,8,28,4,8,56,8,0,4,7,8,6,3,8,0,18,12,3,1
1064094925.0,1049414861.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1058432614.0,1059481190.0,1056964608.0,1051931443.0,1063256064.0,1041865114.0,1051092582.0,1057174323.0,1056964608.0,1057174323.0,1065353216.0,1033476506.0,1082130432.0,1033476506.0,1016028201.0,1064094925.0,1041865114.0,1058432614.0,1049414861.0,5-4-1,294920,16,4,25,8,138577920,8,12,8,8,0,15,134220032,0,134220032,8,8,5,138577920,8,8,8,29,4,16,57,8,0,33,6,8,5,14,8,0,16,13,2,16
1051931443.0,1051367729.0,1053609165.0,1059900621.0,1082130432.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063675494.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1073741824.0,1058576898.0,1082130432.0,1059313418.0,1016028201.0,1064094925.0,1045220557.0,1062836634.0,1045220557.0,4-4-2,67403776,16,8,26,8,268730368,8,11,8,8,2,16,136613888,0,136611840,80,9,10,320,8,8,8,31,4,8,58,8,0,17,7,8,6,12,8,0,24,12,3,16
1052032106.0,1052152902.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1052770304.0,1063675494.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1033476506.0,1058467847.0,1056964608.0,1058539989.0,1073741824.0,1058642330.0,1082130432.0,1059583531.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,285245440,16,4,26,8,268730368,8,11,8,8,2,16,136611840,0,136611840,320,9,10,544,8,8,8,32,4,4,59,8,0,17,7,8,6,12,8,0,24,12,3,16
1051931443.0,1057174323.0,1033476506.0,1056964608.0,1077936128.0,1041865114.0,1057174323.0,1028443341.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1064514355.0,1057384038.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1082130432.0,1059481190.0,1016028201.0,1059900621.0,1057384038.0,1063256064.0,1041865114.0,3-4-3,2394112,16,16,27,8,8650760,8,15,8,8,4,23,136595456,0,2263040,134220288,13,0,134222080,8,8,8,34,5,136595456,60,8,0,25,12,8,6,2,8,0,25,16,4,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064514355.0,1051092582.0,1028443341.0,1063256064.0,1041865114.0,1033476506.0,1059481190.0,1056964608.0,1059481190.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,67403776,16,8,25,8,134252544,8,11,8,8,2,16,135825408,0,136480768,576,9,14,320,8,8,8,36,4,8,61,8,0,4,7,8,6,3,8,0,18,12,3,16
1059481190.0,1058432614.0,1053273620.0,1056964608.0,1080033280.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1056964608.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1083179008.0,1064094925.0,1016028201.0,1059900621.0,1051512013.0,1063256064.0,1041865114.0,3-1-4-2,268730368,16,16,26,8,16809992,8,13,8,8,3,16,10496,0,136611840,136594432,12,1,134220032,8,8,8,38,5,320,62,8,0,22,10,8,6,-1,8,0,24,15,4,16
1051931443.0,1057174323.0,1033476506.0,1057006551.0,1077936128.0,1040187392.0,1057174323.0,1033476506.0,1049834291.0,1064094925.0,1062417203.0,1041751029.0,1064094925.0,1058432614.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1082130432.0,1059481190.0,1016028201.0,1060529766.0,1058432614.0,1063256064.0,1042086573.0,3-4-3,2394112,16,16,27,8,294920,8,15,8,8,4,23,136610816,0,2394112,134220032,13,0,134220032,8,8,8,39,5,136480768,63,8,0,25,12,8,6,2,8,0,25,16,4,16
1051931443.0,1051512013.0,1056947831.0,1059816735.0,1084227584.0,1040187392.0,1051512013.0,1064094925.0,1051260355.0,1033476506.0,1063256064.0,1040187392.0,1036831949.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1063675494.0,1046898278.0,1059397304.0,1046898278.0,4-2-3-1,100663328,16,8,25,8,43008,8,11,8,8,2,16,136873984,0,136872960,320,9,14,320,8,4,8,44,4,4,64,8,0,4,7,8,6,3,8,0,18,12,3,16
1051931443.0,1051512013.0,1056947831.0,1059271475.0,1084227584.0,1043542835.0,1051512013.0,1063675494.0,1052350874.0,1036831949.0,1063256064.0,1043542835.0,1036831949.0,1059481190.0,1056964608.0,1059481190.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1063675494.0,1046898278.0,1059489579.0,1046898278.0,4-2-3-1,33587208,16,8,25,8,74752,8,11,8,8,2,16,136857600,0,136464384,320,9,14,320,8,8,8,45,4,8,65,8,0,4,7,8,6,3,8,0,18,12,3,16
1064094925.0,1051512013.0,1056947831.0,1056964608.0,1082130432.0,1041865114.0,1058432614.0,1056964608.0,1051260355.0,1033476506.0,1063256064.0,1040187392.0,1059481190.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1056964608.0,1082130432.0,1051931443.0,1016028201.0,1059816735.0,1051512013.0,1061158912.0,1040187392.0,3-5-1-1,1343488,16,16,25,8,1343488,8,12,8,8,3,16,9728,0,136611840,320,11,1,136611840,8,8,8,46,5,576,66,8,0,28,9,8,6,23,8,0,21,14,4,16
1059648963.0,1052770304.0,1036831949.0,1059271475.0,1082130432.0,1043542835.0,1057803469.0,1051595899.0,1052350874.0,1063675494.0,1061578342.0,1043542835.0,1036831949.0,1057803469.0,1056964608.0,1061578342.0,1077936128.0,1056947831.0,1077936128.0,1056964608.0,1016028201.0,1063675494.0,1046898278.0,1063256064.0,1046898278.0,4-3-3,1214464,16,4,27,8,33587208,8,13,8,8,3,23,134220288,0,4491264,48,10,6,134220032,8,8,8,47,4,4,67,8,0,9,7,8,6,7,8,0,25,15,3,16
1056964608.0,1057174323.0,1033476506.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,4360192,16,8,27,8,285245440,8,14,8,8,3,23,134219264,0,1197056,134220288,13,6,134219792,8,4,8,48,4,4,68,8,0,8,7,8,6,17,8,0,25,15,3,16
1056964608.0,1057174323.0,1033476506.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2394112,16,4,27,8,16809992,8,14,8,8,3,23,134219264,0,2394112,134220288,13,6,134220032,8,8,8,50,4,4,69,8,0,8,7,8,6,17,8,0,25,15,3,16
1059481190.0,1051512013.0,1033476506.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2394112,16,4,27,8,41943048,8,13,8,8,3,23,134220032,0,2263040,80,10,6,134220288,8,8,8,52,4,4,70,8,0,9,7,8,6,7,8,0,25,15,3,16
1052102571.0,1052770304.0,1056947831.0,1059271475.0,1084227584.0,1043542835.0,1052770304.0,1062836634.0,1052350874.0,1056964608.0,1063256064.0,1043542835.0,1036831949.0,1060320051.0,1056964608.0,1059690906.0,1065353216.0,1041865114.0,1082130432.0,1059313418.0,1016028201.0,1063675494.0,1046898278.0,1060320051.0,1046898278.0,4-2-3-1,1343488,16,8,25,8,134236160,8,11,8,8,2,18,134235136,0,45056,320,9,14,320,8,8,8,54,4,8,71,8,0,3,7,8,6,16,8,0,19,17,3,16
1057066949.0,1057174323.0,1033476506.0,1059900621.0,1082130432.0,1041865114.0,1056125747.0,1051931443.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2263040,16,4,27,8,67403776,8,14,8,8,3,23,134220032,0,2263040,134220032,13,6,134220032,8,8,8,55,4,8,72,8,0,8,7,8,6,17,8,0,25,15,3,16
1051931443.0,1051512013.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,1343488,16,8,26,8,67403776,8,11,8,8,2,16,136611840,0,136611840,288,9,10,288,8,8,8,57,4,4,73,8,0,17,7,8,6,12,8,0,24,12,3,16
1059481190.0,1051512013.0,1033476506.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2394112,16,8,27,8,294920,8,13,8,8,3,23,134219264,0,2394112,48,10,6,134222080,8,8,8,59,4,8,74,8,0,9,7,8,6,7,8,0,25,15,3,16
1064094925.0,1051512013.0,1056947831.0,1059900621.0,1083179008.0,1041865114.0,1058432614.0,1059481190.0,1051092582.0,1051931443.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1057174323.0,1065353216.0,1033476506.0,1083179008.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1058432614.0,1045220557.0,4-1-4-1,294920,16,8,25,8,136611840,8,12,8,8,2,15,134220032,0,134220032,320,10,15,136611840,8,8,8,62,4,4,75,8,0,2,7,8,6,-1,8,0,16,13,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,4,25,8,134252544,8,11,8,8,2,16,136611840,0,136611840,320,9,14,320,8,8,8,64,4,4,76,8,0,4,7,8,6,3,8,0,18,12,3,16
1033476506.0,1058432614.0,1033476506.0,1056964608.0,1077936128.0,1041865114.0,1058432614.0,1056964608.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1056964608.0,1059690906.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1082130432.0,1064094925.0,1016028201.0,1059900621.0,1051512013.0,1063256064.0,1041865114.0,3-4-3,2394112,16,16,27,8,294920,8,16,8,8,4,23,134252544,0,2394112,136857600,12,0,136857600,8,8,8,65,5,320,77,8,0,26,10,8,6,1,8,0,25,18,4,16
1051931443.0,1057174323.0,1033476506.0,1060529766.0,1082130432.0,1041979199.0,1057174323.0,1056964608.0,1049834291.0,1064094925.0,1062417203.0,1041529569.0,1033476506.0,1059690906.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2394112,16,4,27,8,294920,8,15,8,8,3,23,43008,0,2394112,134220032,13,6,134220032,8,8,8,66,4,4,78,8,0,11,7,8,6,4,8,0,25,18,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1063675494.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058660785.0,1056964608.0,1059481190.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,262184,16,4,25,8,43008,8,11,8,8,2,16,138708992,0,136611840,320,9,14,576,8,8,4,68,4,8,79,8,0,4,7,4,6,3,8,0,18,12,3,16
1051931443.0,1051512013.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,4,26,8,294920,8,11,8,8,2,16,138577920,0,136873984,320,9,10,320,8,8,8,69,4,4,80,8,0,17,7,8,6,12,8,0,24,12,3,16
1051595899.0,1051512013.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1052770304.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,4,26,8,294920,8,11,8,8,2,16,136611840,0,136611840,320,9,10,576,8,8,8,70,4,4,81,8,0,17,7,8,6,12,8,0,24,12,3,16
1059313418.0,1058355439.0,1053609165.0,1059900621.0,1082130432.0,1041865114.0,1056243188.0,1052032106.0,1051092582.0,1035154227.0,1062836634.0,1041865114.0,1033476506.0,1057316930.0,1056964608.0,1059132224.0,1073741824.0,1058474557.0,1082130432.0,1063878499.0,1016028201.0,1064094925.0,1045220557.0,1063433902.0,1045220557.0,4-4-2,294920,16,8,26,8,294920,8,13,8,4,2,16,134220288,0,136611840,136644608,12,10,134220032,8,8,8,71,4,4,82,8,0,16,7,8,6,11,4,0,24,15,3,16
1051931443.0,1051512013.0,1056947831.0,1060529766.0,1084227584.0,1043542835.0,1051512013.0,1064094925.0,1049834291.0,1033476506.0,1063256064.0,1043542835.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1057066949.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059833512.0,1045220557.0,4-2-3-1,67403776,2,8,25,8,134252544,8,11,8,8,2,16,138708992,0,136644608,320,9,14,576,8,4,8,72,4,16,83,4,0,4,7,8,6,3,8,0,18,12,3,16
1059481190.0,1051512013.0,1036831949.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1064052982.0,1061913887.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1061633707.0,1077936128.0,1056947831.0,1077936128.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2394112,16,4,27,8,34635776,8,13,8,8,3,23,134220032,0,2394112,320,10,6,134220032,8,8,8,73,4,4,84,8,0,9,7,8,6,7,8,0,25,15,3,16
1051931443.0,1051512013.0,1053273620.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1061997773.0,1051092582.0,1045220557.0,1063256064.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1059690906.0,1073741824.0,1058642330.0,1077936128.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-2-2-2,268730368,16,8,26,8,294920,8,11,8,8,2,19,134254592,0,134252544,320,9,10,320,8,8,8,74,4,8,85,8,0,13,7,8,6,-1,8,0,24,17,3,16
1051931443.0,1057174323.0,1033476506.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1056964608.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2656256,16,4,27,8,67403776,8,15,8,8,3,23,134252544,0,2263040,134220032,13,6,134220032,8,8,8,76,4,8,86,8,0,11,7,8,6,4,8,0,25,18,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,4,25,8,134252544,8,11,8,8,2,16,136611840,0,135563264,320,9,14,320,8,8,8,77,4,4,87,8,0,4,7,8,6,3,8,0,18,12,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,8650760,16,4,25,8,134252544,8,11,8,8,2,16,136611840,0,136611840,576,9,14,320,8,8,8,78,4,4,88,8,0,4,7,8,6,3,8,0,18,12,3,16
1051931443.0,1051512013.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,67403776,16,8,26,8,294920,8,11,8,8,2,16,136611840,0,136611840,320,9,10,320,8,8,8,80,4,8,89,8,0,17,7,8,6,12,8,0,24,12,3,16
1059481190.0,1058432614.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,4,26,8,294920,8,13,8,8,2,16,134220032,0,136611840,136611840,12,10,134220032,8,8,8,81,4,8,90,8,0,16,7,8,6,11,8,0,24,15,3,16
1059598631.0,1059481190.0,1057115603.0,1060308307.0,1082130432.0,1041006120.0,1056125747.0,1051595899.0,1050887900.0,1028443341.0,1063148690.0,1041294688.0,1035006588.0,1056125747.0,1056964608.0,1059481190.0,1069547520.0,1057066949.0,1083179008.0,1064145256.0,1016028201.0,1063839911.0,1046898278.0,1060026450.0,1046898278.0,4-4-1-1,294920,16,8,25,8,134252544,8,13,8,8,2,16,134220032,0,136611840,136611840,12,14,134220032,8,8,8,82,4,4,91,8,0,18,7,8,6,18,8,0,18,15,3,16
1059481190.0,1058432614.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058474557.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1062836634.0,1045220557.0,4-4-2,294920,16,8,26,8,294920,8,13,8,8,2,16,134220032,0,136611840,136611840,12,10,134220032,8,8,8,83,4,16,92,8,0,16,7,8,6,11,8,0,24,15,3,16
1059313418.0,1059195978.0,1052938076.0,1059971085.0,1082130432.0,1041757739.0,1056625708.0,1052266988.0,1051461681.0,1032765152.0,1063675494.0,1043254267.0,1028443341.0,1057625630.0,1056964608.0,1058873855.0,1073741824.0,1058810102.0,1082130432.0,1063675494.0,1016028201.0,1064514355.0,1046898278.0,1062836634.0,1046898278.0,4-4-2,294920,16,4,26,8,294920,8,13,8,8,2,16,134220032,0,136611840,136611840,12,10,134220032,8,8,8,86,4,4,93,8,0,16,7,8,6,11,8,0,24,15,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,100696064,16,4,25,8,134285312,8,11,8,8,2,16,138708992,0,136611840,320,9,14,320,8,8,8,88,4,8,94,8,0,4,7,8,6,3,8,0,18,12,3,16
1059481190.0,1058432614.0,1056947831.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1069547520.0,1056964608.0,1083179008.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1061158912.0,1045220557.0,4-4-1-1,294920,16,8,25,8,294920,8,13,8,8,2,16,134220032,0,136611840,136611840,12,13,134220032,8,8,8,89,4,8,95,8,0,19,7,8,6,8,8,0,21,15,3,16
1051931443.0,1051512013.0,1056947831.0,1059774792.0,1084227584.0,1043542835.0,1051512013.0,1064094925.0,1051193246.0,1033476506.0,1063256064.0,1043294532.0,1028443341.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064430469.0,1046898278.0,1059690906.0,1046898278.0,4-2-3-1,8650760,16,4,25,8,134285312,8,11,8,8,2,16,136480768,0,136480768,80,9,14,320,8,8,8,91,4,4,96,8,0,4,7,8,6,3,8,0,18,12,3,16
1059633863.0,1058432614.0,1056947831.0,1059900621.0,1082130432.0,1041865114.0,1056813613.0,1051595899.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057139091.0,1056863945.0,1058432614.0,1069547520.0,1056964608.0,1083179008.0,1064094925.0,1014350479.0,1064094925.0,1045220557.0,1061158912.0,1045220557.0,4-4-1-1,294920,16,8,25,8,262184,8,13,8,8,2,16,134220032,0,136611840,136873984,12,13,134220032,8,8,8,92,4,8,97,8,0,19,7,8,6,8,8,0,21,15,3,16
